SURVEY:  YSE
SNID:  2021hiz
otherID: 
IAUC:    UNKNOWN
RA:        186.4236500  deg
DECL:       7.2284050  deg
MWEBV:    0.022 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: 0.0033 +- 0.005 (SPEC-Z, HELIO)
PHOTO_Z: 0.0050 +- 0.005 (W/ POSTERIOR)
VETTED_PSO_NAME: PSO J122541.533+071344.203 
VETTED_PS1_OBJID: 116671864231535215 
VETTED_HOST_GALAXY_STATUS: N 
SN_OFFSET_TO_VETTED_HOST_GALAXY_CENTER: 44.444 arcsec
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (186.4273, 7.2166) 
VETTED_HOST_GALAXY_NAME: IC 3322A (NED)
VETTED_HOST_GALAXY_REDSHIFT: 0.0033 +- 0.005 (HOST-Z, HELIO)
SEARCH_PEAKMJD: 59320.310
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: -17.718
SPEC_CLASS: SN Ia-norm
SPEC_CLASS_BROAD: SN Ia
PARSNIP_PRED: SN Ia
PARSNIP_CONF: 100.0
PARSNIP_S1: 0.108 +- 0.01
PARSNIP_S2: -0.074 +- 0.021
PARSNIP_S3: 1.422 +- 0.016
SUPERRAENN_PRED: SN II
SUPERRAENN_CONF: 64.0
SET_ZTF_FP: 27.500
PEAK_SNR: 784.985
MAX_MJD_GAP(days): 95.262
NOBS_BEFORE_PEAK: 116
NOBS_TO_PEAK: 117
NOBS_AFTER_PEAK: 182
SEARCH_PEAKMAG: 13.051
SEARCH_PEAKFLT: g
PEAKMAG_YSE-r/ZTF-r(Y): 13.177
PEAKFLT_YSE-r/ZTF-r(Y): r
FILTERS: zigYrX
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 0, PM_PEAKMJD = 757, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021hiz.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0000
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.872 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 299
NVAR: 8
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG
SPEC: 3428.883 3430.427 1.336051E-14 3.935977E-16 1
SPEC: 3430.427 3431.971 1.245379E-14 3.254677E-16 1
SPEC: 3431.971 3433.515 1.241710E-14 2.993567E-16 1
SPEC: 3433.515 3435.060 1.275900E-14 3.915677E-16 1
SPEC: 3435.060 3436.604 1.301112E-14 2.142947E-16 1
SPEC: 3436.604 3438.148 1.347073E-14 4.064988E-16 1
SPEC: 3438.148 3439.692 1.260842E-14 1.972821E-16 1
SPEC: 3439.692 3441.236 1.197371E-14 3.743554E-16 1
SPEC: 3441.236 3442.780 1.105282E-14 2.465866E-16 1
SPEC: 3442.780 3444.325 1.082744E-14 3.494527E-16 1
SPEC: 3444.325 3445.869 1.123095E-14 3.628427E-16 1
SPEC: 3445.869 3447.413 1.158670E-14 2.311377E-16 1
SPEC: 3447.413 3448.957 1.270513E-14 3.827061E-16 1
SPEC: 3448.957 3450.501 1.242287E-14 1.936216E-16 1
SPEC: 3450.501 3452.046 1.209561E-14 3.884215E-16 1
SPEC: 3452.046 3453.590 1.170851E-14 2.102640E-16 1
SPEC: 3453.590 3455.134 1.153038E-14 3.660497E-16 1
SPEC: 3455.134 3456.678 1.192346E-14 3.087663E-16 1
SPEC: 3456.678 3458.222 1.202720E-14 2.885973E-16 1
SPEC: 3458.222 3459.767 1.245665E-14 3.744386E-16 1
SPEC: 3459.767 3461.311 1.233841E-14 2.033925E-16 1
SPEC: 3461.311 3462.855 1.211899E-14 3.692176E-16 1
SPEC: 3462.855 3464.399 1.233016E-14 1.901760E-16 1
SPEC: 3464.399 3465.943 1.248822E-14 3.745570E-16 1
SPEC: 3465.943 3467.487 1.266534E-14 2.533771E-16 1
SPEC: 3467.487 3469.032 1.270948E-14 3.654301E-16 1
SPEC: 3469.032 3470.576 1.258863E-14 3.859272E-16 1
SPEC: 3470.576 3472.120 1.278837E-14 2.461243E-16 1
SPEC: 3472.120 3473.664 1.343055E-14 3.835856E-16 1
SPEC: 3473.664 3475.208 1.355238E-14 1.931040E-16 1
SPEC: 3475.208 3476.753 1.369597E-14 3.836894E-16 1
SPEC: 3476.753 3478.297 1.377289E-14 2.172605E-16 1
SPEC: 3478.297 3479.841 1.380895E-14 3.844203E-16 1
SPEC: 3479.841 3481.385 1.344812E-14 3.120898E-16 1
SPEC: 3481.385 3482.929 1.346286E-14 2.963093E-16 1
SPEC: 3482.929 3484.474 1.384112E-14 3.850872E-16 1
SPEC: 3484.474 3486.018 1.371826E-14 2.101944E-16 1
SPEC: 3486.018 3487.562 1.348612E-14 3.801109E-16 1
SPEC: 3487.562 3489.106 1.350328E-14 1.948387E-16 1
SPEC: 3489.106 3490.650 1.351634E-14 3.840920E-16 1
SPEC: 3490.650 3492.195 1.299326E-14 2.727450E-16 1
SPEC: 3492.195 3493.739 1.286174E-14 4.009438E-16 1
SPEC: 3493.739 3495.283 1.354272E-14 3.823426E-16 1
SPEC: 3495.283 3496.827 1.353801E-14 2.459632E-16 1
SPEC: 3496.827 3498.371 1.352252E-14 3.886076E-16 1
SPEC: 3498.371 3499.915 1.361998E-14 1.954261E-16 1
SPEC: 3499.915 3501.460 1.373677E-14 3.863992E-16 1
SPEC: 3501.460 3503.004 1.344821E-14 2.134759E-16 1
SPEC: 3503.004 3504.548 1.331035E-14 3.779917E-16 1
SPEC: 3504.548 3506.092 1.461867E-14 3.251731E-16 1
SPEC: 3506.092 3507.636 1.467332E-14 3.137615E-16 1
SPEC: 3507.636 3509.181 1.399126E-14 3.950132E-16 1
SPEC: 3509.181 3510.725 1.438770E-14 2.173408E-16 1
SPEC: 3510.725 3512.269 1.515046E-14 3.959599E-16 1
SPEC: 3512.269 3513.813 1.563228E-14 2.035528E-16 1
SPEC: 3513.813 3515.357 1.600512E-14 4.033635E-16 1
SPEC: 3515.357 3516.902 1.659182E-14 2.756790E-16 1
SPEC: 3516.902 3518.446 1.674853E-14 4.106538E-16 1
SPEC: 3518.446 3519.990 1.627667E-14 4.047434E-16 1
SPEC: 3519.990 3521.534 1.657819E-14 2.625753E-16 1
SPEC: 3521.534 3523.078 1.759294E-14 4.196934E-16 1
SPEC: 3523.078 3524.622 1.753559E-14 2.122742E-16 1
SPEC: 3524.622 3526.167 1.746573E-14 4.216550E-16 1
SPEC: 3526.167 3527.711 1.744494E-14 2.349891E-16 1
SPEC: 3527.711 3529.255 1.743482E-14 4.195262E-16 1
SPEC: 3529.255 3530.799 1.781927E-14 3.378780E-16 1
SPEC: 3530.799 3532.343 1.812268E-14 3.313401E-16 1
SPEC: 3532.343 3533.888 2.008618E-14 4.398590E-16 1
SPEC: 3533.888 3535.432 2.018921E-14 2.447134E-16 1
SPEC: 3535.432 3536.976 2.039109E-14 4.544971E-16 1
SPEC: 3536.976 3538.520 1.974972E-14 2.239302E-16 1
SPEC: 3538.520 3540.064 1.924512E-14 4.335677E-16 1
SPEC: 3540.064 3541.609 1.946693E-14 2.845910E-16 1
SPEC: 3541.609 3543.153 1.953382E-14 4.293527E-16 1
SPEC: 3543.153 3544.697 2.103871E-14 4.465911E-16 1
SPEC: 3544.697 3546.241 2.119422E-14 2.913762E-16 1
SPEC: 3546.241 3547.785 2.172989E-14 4.569963E-16 1
SPEC: 3547.785 3549.330 2.146509E-14 2.291669E-16 1
SPEC: 3549.330 3550.874 2.113716E-14 4.473639E-16 1
SPEC: 3550.874 3552.418 2.169282E-14 2.522999E-16 1
SPEC: 3552.418 3553.962 2.196833E-14 4.545414E-16 1
SPEC: 3553.962 3555.506 2.268150E-14 3.722898E-16 1
SPEC: 3555.506 3557.050 2.266614E-14 3.707220E-16 1
SPEC: 3557.050 3558.595 2.184811E-14 4.648838E-16 1
SPEC: 3558.595 3560.139 2.234301E-14 2.586965E-16 1
SPEC: 3560.139 3561.683 2.333062E-14 4.700964E-16 1
SPEC: 3561.683 3563.227 2.319266E-14 2.368562E-16 1
SPEC: 3563.227 3564.771 2.308230E-14 4.665390E-16 1
SPEC: 3564.771 3566.316 2.375788E-14 3.082781E-16 1
SPEC: 3566.316 3567.860 2.395137E-14 4.718766E-16 1
SPEC: 3567.860 3569.404 2.490167E-14 4.812028E-16 1
SPEC: 3569.404 3570.948 2.446513E-14 3.152525E-16 1
SPEC: 3570.948 3572.492 2.292257E-14 4.643465E-16 1
SPEC: 3572.492 3574.037 2.342549E-14 2.390043E-16 1
SPEC: 3574.037 3575.581 2.405867E-14 4.836304E-16 1
SPEC: 3575.581 3577.125 2.383474E-14 2.697102E-16 1
SPEC: 3577.125 3578.669 2.372165E-14 4.875718E-16 1
SPEC: 3578.669 3580.213 2.468583E-14 3.877177E-16 1
SPEC: 3580.213 3581.758 2.481193E-14 3.920100E-16 1
SPEC: 3581.758 3583.302 2.483095E-14 4.788646E-16 1
SPEC: 3583.302 3584.846 2.512215E-14 2.684912E-16 1
SPEC: 3584.846 3586.390 2.571406E-14 4.907960E-16 1
SPEC: 3586.390 3587.934 2.577013E-14 2.477260E-16 1
SPEC: 3587.934 3589.478 2.581572E-14 4.898862E-16 1
SPEC: 3589.478 3591.023 2.589497E-14 3.178126E-16 1
SPEC: 3591.023 3592.567 2.591821E-14 4.893800E-16 1
SPEC: 3592.567 3594.111 2.606039E-14 4.944341E-16 1
SPEC: 3594.111 3595.655 2.620761E-14 3.297272E-16 1
SPEC: 3595.655 3597.199 2.673684E-14 4.985579E-16 1
SPEC: 3597.199 3598.744 2.627025E-14 2.527573E-16 1
SPEC: 3598.744 3600.288 2.567299E-14 4.970905E-16 1
SPEC: 3600.288 3601.832 2.745148E-14 2.805406E-16 1
SPEC: 3601.832 3603.376 2.836622E-14 5.118382E-16 1
SPEC: 3603.376 3604.920 2.714386E-14 3.952645E-16 1
SPEC: 3604.920 3606.465 2.709158E-14 4.060364E-16 1
SPEC: 3606.465 3608.009 2.804954E-14 5.077560E-16 1
SPEC: 3608.009 3609.553 2.792199E-14 2.849178E-16 1
SPEC: 3609.553 3611.097 2.765786E-14 5.093999E-16 1
SPEC: 3611.097 3612.641 2.760776E-14 2.695693E-16 1
SPEC: 3612.641 3614.185 2.756633E-14 5.513696E-16 1
SPEC: 3614.185 3615.730 2.608707E-14 3.208248E-16 1
SPEC: 3615.730 3617.274 2.564321E-14 4.925984E-16 1
SPEC: 3617.274 3618.818 2.537432E-14 4.805945E-16 1
SPEC: 3618.818 3620.362 2.546081E-14 3.257634E-16 1
SPEC: 3620.362 3621.906 2.578993E-14 4.964584E-16 1
SPEC: 3621.906 3623.451 2.504495E-14 2.544311E-16 1
SPEC: 3623.451 3624.995 2.407537E-14 5.067475E-16 1
SPEC: 3624.995 3626.539 2.492570E-14 2.702086E-16 1
SPEC: 3626.539 3628.083 2.537106E-14 4.883686E-16 1
SPEC: 3628.083 3629.627 2.485181E-14 3.817234E-16 1
SPEC: 3629.627 3631.172 2.463849E-14 3.991755E-16 1
SPEC: 3631.172 3632.716 2.336498E-14 5.606429E-16 1
SPEC: 3632.716 3634.260 2.276206E-14 3.129502E-16 1
SPEC: 3634.260 3635.804 2.149011E-14 5.309870E-16 1
SPEC: 3635.804 3637.348 2.228242E-14 2.487826E-16 1
SPEC: 3637.348 3638.893 2.294831E-14 4.676244E-16 1
SPEC: 3638.893 3640.437 2.340320E-14 3.014714E-16 1
SPEC: 3640.437 3641.981 2.354284E-14 4.709119E-16 1
SPEC: 3641.981 3643.525 2.433912E-14 4.670009E-16 1
SPEC: 3643.525 3645.069 2.430076E-14 3.209473E-16 1
SPEC: 3645.069 3646.613 2.411515E-14 4.759977E-16 1
SPEC: 3646.613 3648.158 2.400866E-14 2.425617E-16 1
SPEC: 3648.158 3649.702 2.386774E-14 4.757492E-16 1
SPEC: 3649.702 3651.246 2.369731E-14 2.911198E-16 1
SPEC: 3651.246 3652.790 2.360642E-14 5.491173E-16 1
SPEC: 3652.790 3654.334 2.373918E-14 3.871009E-16 1
SPEC: 3654.334 3655.879 2.392982E-14 4.095656E-16 1
SPEC: 3655.879 3657.423 2.554983E-14 4.890891E-16 1
SPEC: 3657.423 3658.967 2.519229E-14 2.760314E-16 1
SPEC: 3658.967 3660.511 2.442371E-14 4.782303E-16 1
SPEC: 3660.511 3662.055 2.461345E-14 2.441925E-16 1
SPEC: 3662.055 3663.600 2.477557E-14 4.906196E-16 1
SPEC: 3663.600 3665.144 2.610344E-14 3.156803E-16 1
SPEC: 3665.144 3666.688 2.652040E-14 4.966826E-16 1
SPEC: 3666.688 3668.232 2.678037E-14 4.811685E-16 1
SPEC: 3668.232 3669.776 2.644812E-14 3.353156E-16 1
SPEC: 3669.776 3671.320 2.513850E-14 4.832100E-16 1
SPEC: 3671.320 3672.865 2.593401E-14 2.508034E-16 1
SPEC: 3672.865 3674.409 2.700441E-14 5.049656E-16 1
SPEC: 3674.409 3675.953 2.783973E-14 2.858734E-16 1
SPEC: 3675.953 3677.497 2.829328E-14 5.317191E-16 1
SPEC: 3677.497 3679.041 2.779196E-14 3.921700E-16 1
SPEC: 3679.041 3680.586 2.763739E-14 4.219951E-16 1
SPEC: 3680.586 3682.130 2.684862E-14 4.971673E-16 1
SPEC: 3682.130 3683.674 2.685105E-14 2.839198E-16 1
SPEC: 3683.674 3685.218 2.685638E-14 5.044748E-16 1
SPEC: 3685.218 3686.762 2.713982E-14 2.528550E-16 1
SPEC: 3686.762 3688.307 2.738600E-14 5.022716E-16 1
SPEC: 3688.307 3689.851 2.744583E-14 3.181997E-16 1
SPEC: 3689.851 3691.395 2.746504E-14 5.035663E-16 1
SPEC: 3691.395 3692.939 2.671249E-14 4.766110E-16 1
SPEC: 3692.939 3694.483 2.655515E-14 3.375957E-16 1
SPEC: 3694.483 3696.028 2.599297E-14 4.899128E-16 1
SPEC: 3696.028 3697.572 2.581933E-14 2.612246E-16 1
SPEC: 3697.572 3699.116 2.558176E-14 5.479372E-16 1
SPEC: 3699.116 3700.660 2.574416E-14 2.789215E-16 1
SPEC: 3700.660 3702.204 2.583393E-14 5.050743E-16 1
SPEC: 3702.204 3703.748 2.429928E-14 3.635379E-16 1
SPEC: 3703.748 3705.293 2.410386E-14 3.973011E-16 1
SPEC: 3705.293 3706.837 2.454646E-14 4.741912E-16 1
SPEC: 3706.837 3708.381 2.464290E-14 2.719050E-16 1
SPEC: 3708.381 3709.925 2.485823E-14 4.776394E-16 1
SPEC: 3709.925 3711.469 2.350375E-14 2.344964E-16 1
SPEC: 3711.469 3713.014 2.230788E-14 4.590373E-16 1
SPEC: 3713.014 3714.558 1.973904E-14 2.699167E-16 1
SPEC: 3714.558 3716.102 1.889580E-14 4.267441E-16 1
SPEC: 3716.102 3717.646 1.894074E-14 4.061409E-16 1
SPEC: 3717.646 3719.190 1.869833E-14 2.920325E-16 1
SPEC: 3719.190 3720.735 1.770168E-14 4.177696E-16 1
SPEC: 3720.735 3722.279 1.719226E-14 2.137306E-16 1
SPEC: 3722.279 3723.823 1.648347E-14 4.134856E-16 1
SPEC: 3723.823 3725.367 1.711273E-14 2.230719E-16 1
SPEC: 3725.367 3726.911 1.746678E-14 4.138146E-16 1
SPEC: 3726.911 3728.455 1.594478E-14 3.011222E-16 1
SPEC: 3728.455 3730.000 1.563073E-14 3.344630E-16 1
SPEC: 3730.000 3731.544 1.486441E-14 3.965394E-16 1
SPEC: 3731.544 3733.088 1.512364E-14 2.285225E-16 1
SPEC: 3733.088 3734.632 1.571365E-14 3.983783E-16 1
SPEC: 3734.632 3736.176 1.459199E-14 1.933747E-16 1
SPEC: 3736.176 3737.721 1.358532E-14 3.753506E-16 1
SPEC: 3737.721 3739.265 1.419509E-14 2.379484E-16 1
SPEC: 3739.265 3740.809 1.439967E-14 3.821474E-16 1
SPEC: 3740.809 3742.353 1.320817E-14 3.469131E-16 1
SPEC: 3742.353 3743.897 1.320848E-14 2.537558E-16 1
SPEC: 3743.897 3745.442 1.336161E-14 3.713152E-16 1
SPEC: 3745.442 3746.986 1.363754E-14 2.074745E-16 1
SPEC: 3746.986 3748.530 1.402796E-14 4.665833E-16 1
SPEC: 3748.530 3750.074 1.323232E-14 2.078739E-16 1
SPEC: 3750.074 3751.618 1.277667E-14 3.611181E-16 1
SPEC: 3751.618 3753.163 1.308798E-14 2.761086E-16 1
SPEC: 3753.163 3754.707 1.324640E-14 3.121826E-16 1
SPEC: 3754.707 3756.251 1.448413E-14 3.909459E-16 1
SPEC: 3756.251 3757.795 1.404671E-14 2.237009E-16 1
SPEC: 3757.795 3759.339 1.303168E-14 3.613327E-16 1
SPEC: 3759.339 3760.883 1.313994E-14 1.828949E-16 1
SPEC: 3760.883 3762.428 1.323870E-14 3.680929E-16 1
SPEC: 3762.428 3763.972 1.298432E-14 2.338021E-16 1
SPEC: 3763.972 3765.516 1.289711E-14 3.783265E-16 1
SPEC: 3765.516 3767.060 1.297460E-14 3.531706E-16 1
SPEC: 3767.060 3768.604 1.298598E-14 2.616065E-16 1
SPEC: 3768.604 3770.149 1.302346E-14 3.598323E-16 1
SPEC: 3770.149 3771.693 1.342305E-14 1.868570E-16 1
SPEC: 3771.693 3773.237 1.399808E-14 3.664472E-16 1
SPEC: 3773.237 3774.781 1.334295E-14 1.927411E-16 1
SPEC: 3774.781 3776.325 1.296111E-14 3.584093E-16 1
SPEC: 3776.325 3777.870 1.279950E-14 2.666742E-16 1
SPEC: 3777.870 3779.414 1.284546E-14 3.060243E-16 1
SPEC: 3779.414 3780.958 1.375029E-14 3.631874E-16 1
SPEC: 3780.958 3782.502 1.349486E-14 2.123178E-16 1
SPEC: 3782.502 3784.046 1.289047E-14 3.724052E-16 1
SPEC: 3784.046 3785.590 1.311800E-14 1.896116E-16 1
SPEC: 3785.590 3787.135 1.332899E-14 3.840862E-16 1
SPEC: 3787.135 3788.679 1.288570E-14 2.199355E-16 1
SPEC: 3788.679 3790.223 1.273044E-14 3.538571E-16 1
SPEC: 3790.223 3791.767 1.255524E-14 3.625544E-16 1
SPEC: 3791.767 3793.311 1.232373E-14 2.722679E-16 1
SPEC: 3793.311 3794.856 1.132839E-14 3.560368E-16 1
SPEC: 3794.856 3796.400 1.160885E-14 1.820438E-16 1
SPEC: 3796.400 3797.944 1.201931E-14 3.422159E-16 1
SPEC: 3797.944 3799.488 1.198633E-14 1.814885E-16 1
SPEC: 3799.488 3801.032 1.196677E-14 3.402398E-16 1
SPEC: 3801.032 3802.577 1.249217E-14 2.573090E-16 1
SPEC: 3802.577 3804.121 1.261501E-14 3.001725E-16 1
SPEC: 3804.121 3805.665 1.300265E-14 3.519027E-16 1
SPEC: 3805.665 3807.209 1.307218E-14 2.061176E-16 1
SPEC: 3807.209 3808.753 1.323997E-14 3.519836E-16 1
SPEC: 3808.753 3810.298 1.284465E-14 1.741595E-16 1
SPEC: 3810.298 3811.842 1.247201E-14 3.444900E-16 1
SPEC: 3811.842 3813.386 1.283567E-14 2.137209E-16 1
SPEC: 3813.386 3814.930 1.296576E-14 3.498908E-16 1
SPEC: 3814.930 3816.474 1.330061E-14 3.514400E-16 1
SPEC: 3816.474 3818.018 1.319736E-14 2.681834E-16 1
SPEC: 3818.018 3819.563 1.266083E-14 3.500140E-16 1
SPEC: 3819.563 3821.107 1.256111E-14 1.824539E-16 1
SPEC: 3821.107 3822.651 1.241268E-14 3.543571E-16 1
SPEC: 3822.651 3824.195 1.244944E-14 1.841568E-16 1
SPEC: 3824.195 3825.739 1.247162E-14 3.444583E-16 1
SPEC: 3825.739 3827.284 1.300941E-14 2.572596E-16 1
SPEC: 3827.284 3828.828 1.312532E-14 3.048143E-16 1
SPEC: 3828.828 3830.372 1.336906E-14 3.508608E-16 1
SPEC: 3830.372 3831.916 1.343999E-14 2.069098E-16 1
SPEC: 3831.916 3833.460 1.361455E-14 3.533923E-16 1
SPEC: 3833.460 3835.005 1.385461E-14 1.774743E-16 1
SPEC: 3835.005 3836.549 1.408463E-14 3.560669E-16 1
SPEC: 3836.549 3838.093 1.388234E-14 2.203470E-16 1
SPEC: 3838.093 3839.637 1.380845E-14 3.632170E-16 1
SPEC: 3839.637 3841.181 1.445783E-14 3.372225E-16 1
SPEC: 3841.181 3842.725 1.460545E-14 2.622046E-16 1
SPEC: 3842.725 3844.270 1.515079E-14 3.647723E-16 1
SPEC: 3844.270 3845.814 1.540385E-14 1.929396E-16 1
SPEC: 3845.814 3847.358 1.578702E-14 3.832695E-16 1
SPEC: 3847.358 3848.902 1.640146E-14 2.004241E-16 1
SPEC: 3848.902 3850.446 1.677882E-14 3.776396E-16 1
SPEC: 3850.446 3851.991 1.697905E-14 2.816471E-16 1
SPEC: 3851.991 3853.535 1.706208E-14 3.390728E-16 1
SPEC: 3853.535 3855.079 1.773437E-14 3.867422E-16 1
SPEC: 3855.079 3856.623 1.803486E-14 2.297047E-16 1
SPEC: 3856.623 3858.167 1.878937E-14 3.931698E-16 1
SPEC: 3858.167 3859.712 1.879550E-14 1.974181E-16 1
SPEC: 3859.712 3861.256 1.880147E-14 3.962832E-16 1
SPEC: 3861.256 3862.800 1.954282E-14 2.440728E-16 1
SPEC: 3862.800 3864.344 1.981929E-14 4.049521E-16 1
SPEC: 3864.344 3865.888 1.996809E-14 3.762429E-16 1
SPEC: 3865.888 3867.433 2.020101E-14 2.972745E-16 1
SPEC: 3867.433 3868.977 2.128543E-14 4.141183E-16 1
SPEC: 3868.977 3870.521 2.196743E-14 2.267730E-16 1
SPEC: 3870.521 3872.065 2.301785E-14 4.808999E-16 1
SPEC: 3872.065 3873.609 2.305208E-14 2.328139E-16 1
SPEC: 3873.609 3875.153 2.307347E-14 4.269011E-16 1
SPEC: 3875.153 3876.698 2.410471E-14 3.205243E-16 1
SPEC: 3876.698 3878.242 2.435613E-14 3.922540E-16 1
SPEC: 3878.242 3879.786 2.516826E-14 4.598740E-16 1
SPEC: 3879.786 3881.330 2.552989E-14 2.736067E-16 1
SPEC: 3881.330 3882.874 2.645637E-14 4.529466E-16 1
SPEC: 3882.874 3884.419 2.688244E-14 2.280983E-16 1
SPEC: 3884.419 3885.963 2.730424E-14 4.593593E-16 1
SPEC: 3885.963 3887.507 2.793108E-14 2.783526E-16 1
SPEC: 3887.507 3889.051 2.816970E-14 4.640489E-16 1
SPEC: 3889.051 3890.595 2.917882E-14 4.427629E-16 1
SPEC: 3890.595 3892.140 2.942143E-14 3.550190E-16 1
SPEC: 3892.140 3893.684 3.033911E-14 4.782243E-16 1
SPEC: 3893.684 3895.228 3.097319E-14 2.525260E-16 1
SPEC: 3895.228 3896.772 3.196668E-14 4.897765E-16 1
SPEC: 3896.772 3898.316 3.255486E-14 2.599626E-16 1
SPEC: 3898.316 3899.860 3.292877E-14 4.976112E-16 1
SPEC: 3899.860 3901.405 3.391718E-14 3.613927E-16 1
SPEC: 3901.405 3902.949 3.420005E-14 4.487880E-16 1
SPEC: 3902.949 3904.493 3.566157E-14 5.122155E-16 1
SPEC: 3904.493 3906.037 3.569271E-14 3.071310E-16 1
SPEC: 3906.037 3907.581 3.577413E-14 5.112166E-16 1
SPEC: 3907.581 3909.126 3.628415E-14 2.568073E-16 1
SPEC: 3909.126 3910.670 3.679739E-14 5.160328E-16 1
SPEC: 3910.670 3912.214 3.713578E-14 3.073492E-16 1
SPEC: 3912.214 3913.758 3.726725E-14 5.146671E-16 1
SPEC: 3913.758 3915.302 3.945062E-14 4.733761E-16 1
SPEC: 3915.302 3916.847 3.941156E-14 3.857554E-16 1
SPEC: 3916.847 3918.391 3.852502E-14 5.229824E-16 1
SPEC: 3918.391 3919.935 3.886864E-14 2.756194E-16 1
SPEC: 3919.935 3921.479 3.941638E-14 5.257799E-16 1
SPEC: 3921.479 3923.023 3.951898E-14 2.728726E-16 1
SPEC: 3923.023 3924.568 3.958533E-14 5.200378E-16 1
SPEC: 3924.568 3926.112 3.944894E-14 3.708759E-16 1
SPEC: 3926.112 3927.656 3.948038E-14 4.675915E-16 1
SPEC: 3927.656 3929.200 4.059328E-14 5.216581E-16 1
SPEC: 3929.200 3930.744 4.042928E-14 3.143934E-16 1
SPEC: 3930.744 3932.288 3.999160E-14 5.163036E-16 1
SPEC: 3932.288 3933.833 4.016043E-14 2.582186E-16 1
SPEC: 3933.833 3935.377 4.033312E-14 5.164419E-16 1
SPEC: 3935.377 3936.921 3.896570E-14 2.984804E-16 1
SPEC: 3936.921 3938.465 3.842361E-14 5.008786E-16 1
SPEC: 3938.465 3940.009 3.947301E-14 4.489994E-16 1
SPEC: 3940.009 3941.554 3.954625E-14 3.719798E-16 1
SPEC: 3941.554 3943.098 3.956586E-14 5.124037E-16 1
SPEC: 3943.098 3944.642 3.993054E-14 2.700404E-16 1
SPEC: 3944.642 3946.186 4.052196E-14 5.084724E-16 1
SPEC: 3946.186 3947.730 4.123076E-14 2.670535E-16 1
SPEC: 3947.730 3949.275 4.169705E-14 5.139403E-16 1
SPEC: 3949.275 3950.819 3.990698E-14 3.542669E-16 1
SPEC: 3950.819 3952.363 3.963164E-14 4.531278E-16 1
SPEC: 3952.363 3953.907 4.176345E-14 5.061858E-16 1
SPEC: 3953.907 3955.451 4.208421E-14 3.077999E-16 1
SPEC: 3955.451 3956.996 4.295812E-14 5.124021E-16 1
SPEC: 3956.996 3958.540 4.275453E-14 2.554820E-16 1
SPEC: 3958.540 3960.084 4.254285E-14 5.090060E-16 1
SPEC: 3960.084 3961.628 4.241401E-14 2.986289E-16 1
SPEC: 3961.628 3963.172 4.236191E-14 5.057706E-16 1
SPEC: 3963.172 3964.716 4.213637E-14 4.395072E-16 1
SPEC: 3964.716 3966.261 4.202872E-14 3.696353E-16 1
SPEC: 3966.261 3967.805 4.153116E-14 4.973788E-16 1
SPEC: 3967.805 3969.349 4.189828E-14 2.637915E-16 1
SPEC: 3969.349 3970.893 4.250407E-14 4.983216E-16 1
SPEC: 3970.893 3972.437 4.217759E-14 2.567427E-16 1
SPEC: 3972.437 3973.982 4.195912E-14 4.921738E-16 1
SPEC: 3973.982 3975.526 4.172714E-14 3.466151E-16 1
SPEC: 3975.526 3977.070 4.164730E-14 4.509064E-16 1
SPEC: 3977.070 3978.614 4.099140E-14 5.084988E-16 1
SPEC: 3978.614 3980.158 4.052146E-14 3.080983E-16 1
SPEC: 3980.158 3981.703 3.921408E-14 4.713414E-16 1
SPEC: 3981.703 3983.247 3.940017E-14 2.378522E-16 1
SPEC: 3983.247 3984.791 3.959684E-14 4.798087E-16 1
SPEC: 3984.791 3986.335 3.894691E-14 2.748713E-16 1
SPEC: 3986.335 3987.879 3.867879E-14 4.667830E-16 1
SPEC: 3987.879 3989.423 3.682257E-14 3.961797E-16 1
SPEC: 3989.423 3990.968 3.662083E-14 3.386501E-16 1
SPEC: 3990.968 3992.512 3.627683E-14 4.606441E-16 1
SPEC: 3992.512 3994.056 3.576280E-14 2.423024E-16 1
SPEC: 3994.056 3995.600 3.489965E-14 4.403998E-16 1
SPEC: 3995.600 3997.144 3.458383E-14 2.270516E-16 1
SPEC: 3997.144 3998.689 3.436888E-14 4.372906E-16 1
SPEC: 3998.689 4000.233 3.496075E-14 3.070212E-16 1
SPEC: 4000.233 4001.777 3.504664E-14 4.057034E-16 1
SPEC: 4001.777 4003.321 3.387795E-14 4.319423E-16 1
SPEC: 4003.321 4004.865 3.350346E-14 2.648954E-16 1
SPEC: 4004.865 4006.410 3.243938E-14 4.216030E-16 1
SPEC: 4006.410 4007.954 3.231601E-14 2.098812E-16 1
SPEC: 4007.954 4009.498 3.218348E-14 4.164802E-16 1
SPEC: 4009.498 4011.042 3.159574E-14 2.407353E-16 1
