SURVEY: SWIFT
PHOTOMETRY_VERSION: SWIFTNEW
SNTYPE: 1
SNID: 2015F 
IAUC: 2015F
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
MWEBV: 0.174900 MW E(B-V) (SF11)
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0
HOSTGAL_LOGMASS: 0.0000 +- 0.000
FILTERS: BNUVWX
SEARCH_PEAKMJD: 57105.1
NOBS: 368
NVAR: 7
VARLIST: MJD FLT FIELD FLUXCAL FLUXCALERR MAG MAGERR
OBS: 57138.550  CSP-r/L  NULL   1.45345E+05  669.33      14.594   0.005
OBS: 57139.510  CSP-r/L  NULL   1.36521E+05  880.18      14.662   0.007
OBS: 57141.560  CSP-r/L  NULL   1.21227E+05  1004.8      14.791   0.009
OBS: 57143.560  CSP-r/L  NULL   1.10969E+05  511.02      14.887   0.005
OBS: 57146.580  CSP-r/L  NULL    97994.      541.53      15.022   0.006
OBS: 57148.540  CSP-r/L  NULL    92640.      511.94      15.083   0.006
OBS: 57152.550  CSP-r/L  NULL    81208.      448.77      15.226   0.006
OBS: 57154.530  CSP-r/L  NULL    75370.      624.76      15.307   0.009
OBS: 57157.530  CSP-r/L  NULL    70859.      652.64      15.374   0.010
OBS: 57159.540  CSP-r/L  NULL    65282.      481.02      15.463   0.008
OBS: 57161.560  CSP-r/L  NULL    59703.      494.90      15.560   0.009
OBS: 57163.530  CSP-r/L  NULL    58076.      374.43      15.590   0.007
OBS: 57176.450  CSP-r/L  NULL    39957.      404.82      15.996   0.011
OBS: 57178.450  CSP-r/L  NULL    37016.      306.84      16.079   0.009
OBS: 57180.470  CSP-r/L  NULL    34769.      288.21      16.147   0.009
OBS: 57182.470  CSP-r/L  NULL    32718.      361.62      16.213   0.012
OBS: 57092.560  CSP-u/t  NULL    4504.0      116.15      18.366   0.028
OBS: 57093.570  CSP-u/t  NULL    10744.      128.65      17.422   0.013
OBS: 57094.530  CSP-u/t  NULL    21340.      216.20      16.677   0.011
OBS: 57095.590  CSP-u/t  NULL    39084.      395.97      16.020   0.011
OBS: 57096.530  CSP-u/t  NULL    61830.      569.47      15.522   0.010
OBS: 57097.610  CSP-u/t  NULL    92640.      682.59      15.083   0.008
OBS: 57098.560  CSP-u/t  NULL   1.23140E+05  907.33      14.774   0.008
OBS: 57099.540  CSP-u/t  NULL   1.51496E+05  1255.7      14.549   0.009
OBS: 57100.560  CSP-u/t  NULL   1.79639E+05  992.72      14.364   0.006
OBS: 57101.550  CSP-u/t  NULL   2.02862E+05  934.21      14.232   0.005
OBS: 57102.560  CSP-u/t  NULL   2.19786E+05  1012.1      14.145   0.005
OBS: 57103.660  CSP-u/t  NULL   2.33776E+05  1076.5      14.078   0.005
OBS: 57104.580  CSP-u/t  NULL   2.35288E+05  1950.3      14.071   0.009
OBS: 57110.510  CSP-u/t  NULL   1.77337E+05  1143.3      14.378   0.007
OBS: 57111.530  CSP-u/t  NULL   1.57181E+05  1302.9      14.509   0.009
OBS: 57112.530  CSP-u/t  NULL   1.42430E+05  1049.4      14.616   0.008
OBS: 57113.490  CSP-u/t  NULL   1.27174E+05  1054.1      14.739   0.009
OBS: 57117.500  CSP-u/t  NULL    75997.      629.96      15.298   0.009
OBS: 57118.510  CSP-u/t  NULL    67173.      556.82      15.432   0.009
OBS: 57119.490  CSP-u/t  NULL    56859.      523.69      15.613   0.010
OBS: 57120.500  CSP-u/t  NULL    48083.      442.86      15.795   0.010
OBS: 57121.500  CSP-u/t  NULL    41840.      346.83      15.946   0.009
OBS: 57122.500  CSP-u/t  NULL    36307.      367.84      16.100   0.011
OBS: 57123.510  CSP-u/t  NULL    31506.      261.16      16.254   0.009
OBS: 57125.560  CSP-u/t  NULL    24774.      342.26      16.515   0.015
OBS: 57126.570  CSP-u/t  NULL    21797.      240.91      16.654   0.012
OBS: 57127.480  CSP-u/t  NULL    20118.      222.36      16.741   0.012
OBS: 57129.570  CSP-u/t  NULL    17330.      223.46      16.903   0.014
OBS: 57130.600  CSP-u/t  NULL    15878.      219.36      16.998   0.015
OBS: 57131.600  CSP-u/t  NULL    14574.      214.78      17.091   0.016
OBS: 57134.510  CSP-u/t  NULL    12427.      206.03      17.264   0.018
OBS: 57135.510  CSP-u/t  NULL    12033.      166.25      17.299   0.015
OBS: 57136.510  CSP-u/t  NULL    11502.      169.51      17.348   0.016
OBS: 57137.520  CSP-u/t  NULL    10734.      158.19      17.423   0.016
OBS: 57138.550  CSP-u/t  NULL    10148.      186.94      17.484   0.020
OBS: 57139.520  CSP-u/t  NULL    9990.7      138.02      17.501   0.015
OBS: 57141.560  CSP-u/t  NULL    9255.5      161.96      17.584   0.019
OBS: 57143.570  CSP-u/t  NULL    8904.3      172.22      17.626   0.021
OBS: 57146.580  CSP-u/t  NULL    7827.0      252.31      17.766   0.035
OBS: 57148.540  CSP-u/t  NULL    7677.1      205.05      17.787   0.029
OBS: 57152.560  CSP-u/t  NULL    6680.3      92.292      17.938   0.015
OBS: 57154.540  CSP-u/t  NULL    6723.5      229.12      17.931   0.037
OBS: 57157.530  CSP-u/t  NULL    6042.2      111.30      18.047   0.020
OBS: 57159.540  CSP-u/t  NULL    5765.0      106.19      18.098   0.020
OBS: 57161.570  CSP-u/t  NULL    5743.8      111.09      18.102   0.021
OBS: 57163.540  CSP-u/t  NULL    5316.1      97.927      18.186   0.020
OBS: 57176.450  CSP-u/t  NULL    4172.5      146.03      18.449   0.038
OBS: 57178.460  CSP-u/t  NULL    3886.8      114.55      18.526   0.032
OBS: 57180.480  CSP-u/t  NULL    3473.7      166.37      18.648   0.052
OBS: 57182.480  CSP-u/t  NULL    3794.8      167.77      18.552   0.048
OBS: 57092.560  CSP-n/x  NULL    28444.      340.57      16.365   0.013
OBS: 57093.560  CSP-n/x  NULL    47995.      486.25      15.797   0.011
OBS: 57094.530  CSP-n/x  NULL    73181.      606.62      15.339   0.009
OBS: 57095.590  CSP-n/x  NULL   1.05390E+05  1164.8      14.943   0.012
OBS: 57096.520  CSP-n/x  NULL   1.41384E+05  1171.9      14.624   0.009
