SNID: 2015F
SURVEY: UVEXT
SNTYPE: 1
IAUC: 2015F
FILTERS: ugriBomn
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0

MWEBV: 0.174900  MW E(B-V)
SEARCH_PEAKMJD: 57105.1
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
NOBS:  294
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR 
SPEC: 3043.426 3044.970 6.327230E-16 3.884715E-17 1
SPEC: 3044.970 3046.514 5.491702E-16 3.689016E-17 1
SPEC: 3046.514 3048.058 5.638672E-16 3.682345E-17 1
SPEC: 3048.058 3049.602 5.700449E-16 3.713171E-17 1
SPEC: 3049.602 3051.147 5.848333E-16 3.715139E-17 1
SPEC: 3051.147 3052.691 5.983457E-16 3.712477E-17 1
SPEC: 3052.691 3054.235 6.007185E-16 3.750395E-17 1
SPEC: 3054.235 3055.779 6.216135E-16 3.733391E-17 1
SPEC: 3055.779 3057.324 6.121505E-16 3.687601E-17 1
SPEC: 3057.324 3058.868 6.688488E-16 3.872151E-17 1
SPEC: 3058.868 3060.412 6.915480E-16 3.851679E-17 1
SPEC: 3060.412 3061.956 6.156388E-16 3.635957E-17 1
SPEC: 3061.956 3063.501 5.291059E-16 3.428936E-17 1
SPEC: 3063.501 3065.045 5.215254E-16 3.383108E-17 1
SPEC: 3065.045 3066.589 5.193592E-16 3.415862E-17 1
SPEC: 3066.589 3068.133 5.971577E-16 3.585652E-17 1
SPEC: 3068.133 3069.678 6.323459E-16 3.605380E-17 1
SPEC: 3069.678 3071.222 5.800503E-16 3.425763E-17 1
SPEC: 3071.222 3072.766 6.601557E-16 2.491887E-16 1
SPEC: 3072.766 3074.310 6.140924E-16 3.731220E-16 1
SPEC: 3074.310 3075.855 5.595801E-16 3.516639E-16 1
SPEC: 3075.855 3077.399 5.716479E-16 2.589626E-16 1
SPEC: 3077.399 3078.943 6.043680E-16 3.655900E-16 1
SPEC: 3078.943 3080.487 6.345878E-16 2.035030E-16 1
SPEC: 3080.487 3082.032 7.405027E-16 3.672688E-16 1
SPEC: 3082.032 3083.576 7.022449E-16 2.110806E-16 1
SPEC: 3083.576 3085.120 6.145613E-16 3.576491E-16 1
SPEC: 3085.120 3086.664 6.710932E-16 2.835902E-16 1
SPEC: 3086.664 3088.208 6.343836E-16 3.042115E-16 1
SPEC: 3088.208 3089.753 6.086049E-16 3.577952E-16 1
SPEC: 3089.753 3091.297 5.903843E-16 2.202496E-16 1
SPEC: 3091.297 3092.841 6.112651E-16 3.673587E-16 1
SPEC: 3092.841 3094.385 6.098146E-16 2.022522E-16 1
SPEC: 3094.385 3095.930 6.385058E-16 3.664314E-16 1
SPEC: 3095.930 3097.474 6.065623E-16 2.337218E-16 1
SPEC: 3097.474 3099.018 5.983902E-16 3.486645E-16 1
SPEC: 3099.018 3100.562 7.036802E-16 3.328679E-16 1
SPEC: 3100.562 3102.107 7.522815E-16 2.490931E-16 1
SPEC: 3102.107 3103.651 6.854238E-16 3.469675E-16 1
SPEC: 3103.651 3105.195 7.052458E-16 1.956683E-16 1
SPEC: 3105.195 3106.739 6.337680E-16 3.390987E-16 1
SPEC: 3106.739 3108.284 6.350057E-16 2.007805E-16 1
SPEC: 3108.284 3109.828 6.577733E-16 3.458168E-16 1
SPEC: 3109.828 3111.372 6.579081E-16 2.705271E-16 1
SPEC: 3111.372 3112.916 6.436782E-16 2.960919E-16 1
SPEC: 3112.916 3114.461 5.077518E-16 3.325958E-16 1
SPEC: 3114.461 3116.005 4.310575E-16 2.075403E-16 1
SPEC: 3116.005 3117.549 5.207184E-16 3.769114E-16 1
SPEC: 3117.549 3119.093 6.423865E-16 1.962936E-16 1
SPEC: 3119.093 3120.638 6.006976E-16 3.416455E-16 1
SPEC: 3120.638 3122.182 5.429129E-16 2.288079E-16 1
SPEC: 3122.182 3123.726 5.894115E-16 3.469320E-16 1
SPEC: 3123.726 3125.270 7.670502E-17 2.782163E-16 1
SPEC: 3125.270 3126.815 2.088846E-16 2.027460E-16 1
SPEC: 3126.815 3128.359 7.400080E-16 2.978705E-16 1
SPEC: 3128.359 3129.903 5.705789E-16 1.533758E-16 1
SPEC: 3129.903 3131.447 3.318343E-16 2.987150E-16 1
SPEC: 3131.447 3132.991 2.330117E-16 1.574706E-16 1
SPEC: 3132.991 3134.536 1.766597E-16 2.911326E-16 1
SPEC: 3134.536 3136.080 -1.487293E-16 2.174668E-16 1
SPEC: 3136.080 3137.624 -1.156643E-16 2.447573E-16 1
SPEC: 3137.624 3139.168 8.759210E-16 3.023697E-16 1
SPEC: 3139.168 3140.713 3.434820E-16 1.835033E-16 1
SPEC: 3140.713 3142.257 -8.864213E-16 3.970159E-16 1
SPEC: 3142.257 3143.801 -5.442470E-16 1.677157E-16 1
SPEC: 3143.801 3145.345 -2.332642E-16 2.831693E-16 1
SPEC: 3145.345 3146.890 6.460905E-16 1.800515E-16 1
SPEC: 3146.890 3148.434 9.460727E-16 2.908963E-16 1
SPEC: 3148.434 3149.978 1.494591E-15 2.801555E-16 1
SPEC: 3149.978 3151.522 1.286149E-15 2.068265E-16 1
SPEC: 3151.522 3153.067 3.133357E-16 2.856821E-16 1
SPEC: 3153.067 3154.611 2.454693E-16 1.465178E-16 1
SPEC: 3154.611 3156.155 1.481732E-16 2.805974E-16 1
SPEC: 3156.155 3157.699 1.071933E-15 1.545623E-16 1
SPEC: 3157.699 3159.244 1.608284E-15 2.915569E-16 1
SPEC: 3159.244 3160.788 5.707325E-16 2.246216E-16 1
SPEC: 3160.788 3162.332 3.340883E-16 2.575548E-16 1
SPEC: 3162.332 3163.876 -3.918786E-16 3.766528E-16 1
SPEC: 3163.876 3165.421 -8.980626E-17 2.101571E-16 1
SPEC: 3165.421 3166.965 6.220026E-16 2.760911E-16 1
SPEC: 3166.965 3168.509 6.339261E-16 1.380571E-16 1
SPEC: 3168.509 3170.053 6.449459E-16 2.753408E-16 1
SPEC: 3170.053 3171.598 2.432890E-16 1.679308E-16 1
SPEC: 3171.598 3173.142 1.032287E-16 2.719871E-16 1
SPEC: 3173.142 3174.686 7.358439E-16 2.514742E-16 1
SPEC: 3174.686 3176.230 7.458120E-16 1.889388E-16 1
SPEC: 3176.230 3177.774 6.832608E-16 2.673848E-16 1
SPEC: 3177.774 3179.319 7.064367E-16 1.392742E-16 1
SPEC: 3179.319 3180.863 7.402429E-16 2.730011E-16 1
SPEC: 3180.863 3182.407 4.368071E-16 1.415788E-16 1
SPEC: 3182.407 3183.951 2.574346E-16 2.630393E-16 1
SPEC: 3183.951 3185.496 3.683819E-16 1.954315E-16 1
SPEC: 3185.496 3187.040 4.472740E-16 2.272491E-16 1
SPEC: 3187.040 3188.584 1.212276E-15 2.818773E-16 1
SPEC: 3188.584 3190.128 1.041985E-15 1.630402E-16 1
SPEC: 3190.128 3191.673 6.325669E-16 2.600984E-16 1
SPEC: 3191.673 3193.217 5.436074E-16 1.290042E-16 1
SPEC: 3193.217 3194.761 4.600011E-16 2.556952E-16 1
SPEC: 3194.761 3196.305 1.206290E-15 1.617307E-16 1
SPEC: 3196.305 3197.850 1.472237E-15 2.650663E-16 1
SPEC: 3197.850 3199.394 9.283133E-16 2.360801E-16 1
SPEC: 3199.394 3200.938 9.095491E-16 1.802241E-16 1
SPEC: 3200.938 3202.482 9.298282E-16 2.534565E-16 1
SPEC: 3202.482 3204.027 1.045241E-15 1.324762E-16 1
SPEC: 3204.027 3205.571 1.216541E-15 2.592148E-16 1
SPEC: 3205.571 3207.115 1.131456E-15 1.350244E-16 1
SPEC: 3207.115 3208.659 1.080251E-15 2.525628E-16 1
SPEC: 3208.659 3210.204 1.011706E-15 1.926492E-16 1
SPEC: 3210.204 3211.748 9.881816E-16 2.280599E-16 1
SPEC: 3211.748 3213.292 8.362522E-16 3.163939E-16 1
SPEC: 3213.292 3214.836 8.254207E-16 1.802614E-16 1
SPEC: 3214.836 3216.381 7.988466E-16 2.453630E-16 1
SPEC: 3216.381 3217.925 1.058727E-15 1.239862E-16 1
SPEC: 3217.925 3219.469 1.307094E-15 2.501125E-16 1
SPEC: 3219.469 3221.013 6.945118E-16 1.486770E-16 1
SPEC: 3221.013 3222.557 4.714709E-16 2.434962E-16 1
SPEC: 3222.557 3224.102 7.421930E-16 2.210027E-16 1
SPEC: 3224.102 3225.646 8.915022E-16 1.721445E-16 1
SPEC: 3225.646 3227.190 1.527966E-15 2.619156E-16 1
SPEC: 3227.190 3228.734 1.160321E-15 1.326788E-16 1
SPEC: 3228.734 3230.279 6.050623E-16 2.386565E-16 1
SPEC: 3230.279 3231.823 2.664989E-16 1.250090E-16 1
SPEC: 3231.823 3233.367 5.909266E-17 2.355214E-16 1
SPEC: 3233.367 3234.911 2.338492E-16 1.936657E-16 1
SPEC: 3234.911 3236.456 3.399124E-16 2.332906E-16 1
SPEC: 3236.456 3238.000 1.417705E-15 2.450923E-16 1
SPEC: 3238.000 3239.544 1.190429E-15 1.475151E-16 1
SPEC: 3239.544 3241.088 6.213244E-16 2.744557E-16 1
SPEC: 3241.088 3242.633 6.887017E-16 1.278054E-16 1
SPEC: 3242.633 3244.177 7.541808E-16 2.377113E-16 1
SPEC: 3244.177 3245.721 9.476126E-16 1.424991E-16 1
SPEC: 3245.721 3247.265 1.019555E-15 2.353273E-16 1
SPEC: 3247.265 3248.810 7.565431E-16 2.139461E-16 1
SPEC: 3248.810 3250.354 6.256958E-16 1.685501E-16 1
SPEC: 3250.354 3251.898 6.316114E-17 2.303643E-16 1
SPEC: 3251.898 3253.442 2.104334E-17 1.200654E-16 1
SPEC: 3253.442 3254.987 -4.368989E-17 2.285839E-16 1
SPEC: 3254.987 3256.531 3.665135E-16 1.269817E-16 1
SPEC: 3256.531 3258.075 6.222998E-16 2.458375E-16 1
SPEC: 3258.075 3259.619 2.902019E-16 1.653852E-16 1
SPEC: 3259.619 3261.164 2.021911E-16 2.011178E-16 1
SPEC: 3261.164 3262.708 -1.722065E-16 2.222838E-16 1
SPEC: 3262.708 3264.252 -5.301116E-18 1.327596E-16 1
SPEC: 3264.252 3265.796 4.213348E-16 2.265233E-16 1
SPEC: 3265.796 3267.340 9.647112E-16 1.164431E-16 1
SPEC: 3267.340 3268.885 1.501692E-15 2.390840E-16 1
SPEC: 3268.885 3270.429 6.901806E-16 1.349011E-16 1
SPEC: 3270.429 3271.973 3.819295E-16 2.223531E-16 1
SPEC: 3271.973 3273.517 9.639089E-16 2.082354E-16 1
SPEC: 3273.517 3275.062 1.027251E-15 1.669184E-16 1
SPEC: 3275.062 3276.606 1.177701E-15 2.328527E-16 1
SPEC: 3276.606 3278.150 7.784581E-16 1.224033E-16 1
SPEC: 3278.150 3279.694 1.539742E-16 2.350942E-16 1
SPEC: 3279.694 3281.239 3.627264E-16 1.191721E-16 1
SPEC: 3281.239 3282.783 4.952136E-16 2.237473E-16 1
SPEC: 3282.783 3284.327 6.319430E-16 1.607885E-16 1
SPEC: 3284.327 3285.871 7.295559E-16 1.993294E-16 1
SPEC: 3285.871 3287.416 1.931394E-15 2.391008E-16 1
SPEC: 3287.416 3288.960 1.508384E-15 1.418046E-16 1
SPEC: 3288.960 3290.504 4.043863E-16 2.192648E-16 1
SPEC: 3290.504 3292.048 1.974750E-16 1.087949E-16 1
SPEC: 3292.048 3293.593 -1.045138E-17 2.158957E-16 1
SPEC: 3293.593 3295.137 6.518209E-16 1.328429E-16 1
SPEC: 3295.137 3296.681 9.086895E-16 2.233976E-16 1
SPEC: 3296.681 3298.225 7.387483E-16 1.968655E-16 1
SPEC: 3298.225 3299.770 6.731666E-16 1.601504E-16 1
SPEC: 3299.770 3301.314 3.920133E-16 2.153981E-16 1
SPEC: 3301.314 3302.858 3.268536E-16 1.133950E-16 1
SPEC: 3302.858 3304.402 2.231209E-16 2.159239E-16 1
SPEC: 3304.402 3305.946 5.865518E-16 1.180802E-16 1
SPEC: 3305.946 3307.491 8.212986E-16 2.297991E-16 1
SPEC: 3307.491 3309.035 5.701807E-16 1.561088E-16 1
SPEC: 3309.035 3310.579 4.919092E-16 1.961671E-16 1
SPEC: 3310.579 3312.123 -2.072998E-18 2.105986E-16 1
SPEC: 3312.123 3313.668 3.186204E-16 1.279976E-16 1
SPEC: 3313.668 3315.212 1.173336E-15 2.235359E-16 1
SPEC: 3315.212 3316.756 5.708734E-16 1.183831E-16 1
SPEC: 3316.756 3318.300 -4.476127E-17 2.505249E-16 1
SPEC: 3318.300 3319.845 3.512989E-16 1.484361E-16 1
SPEC: 3319.845 3321.389 5.081247E-16 2.499808E-16 1
SPEC: 3321.389 3322.933 1.051890E-15 2.234358E-16 1
SPEC: 3322.933 3324.477 1.063455E-15 1.850485E-16 1
SPEC: 3324.477 3326.022 9.356962E-16 2.587767E-16 1
SPEC: 3326.022 3327.566 7.500926E-16 1.299703E-16 1
SPEC: 3327.566 3329.110 4.493424E-16 2.129732E-16 1
SPEC: 3329.110 3330.654 8.256163E-17 1.097629E-16 1
SPEC: 3330.654 3332.199 -1.585344E-16 2.094684E-16 1
SPEC: 3332.199 3333.743 9.471925E-16 1.540609E-16 1
SPEC: 3333.743 3335.287 1.171633E-15 1.974758E-16 1
SPEC: 3335.287 3336.831 9.707444E-16 2.135000E-16 1
SPEC: 3336.831 3338.376 9.068097E-16 1.294325E-16 1
SPEC: 3338.376 3339.920 7.327613E-16 2.111266E-16 1
SPEC: 3339.920 3341.464 7.237049E-16 2.099574E-16 1
SPEC: 3341.464 3343.008 7.102876E-16 2.095515E-16 1
SPEC: 3343.008 3344.553 7.173326E-16 2.095262E-16 1
SPEC: 3344.553 3346.097 7.563548E-16 2.093861E-16 1
SPEC: 3346.097 3347.641 7.953771E-16 2.092460E-16 1
SPEC: 3347.641 3349.185 8.343993E-16 2.091059E-16 1
SPEC: 3349.185 3350.729 8.734216E-16 2.089658E-16 1
SPEC: 3350.729 3352.274 9.124438E-16 2.088257E-16 1
SPEC: 3352.274 3353.818 9.514661E-16 2.086856E-16 1
SPEC: 3353.818 3355.362 9.904883E-16 2.085455E-16 1
SPEC: 3355.362 3356.906 1.029511E-15 2.084054E-16 1
SPEC: 3356.906 3358.451 1.068533E-15 2.082653E-16 1
SPEC: 3358.451 3359.995 1.107555E-15 2.081252E-16 1
SPEC: 3359.995 3361.539 1.114600E-15 2.081000E-16 1
SPEC: 3361.539 3363.083 1.226751E-15 1.278108E-16 1
SPEC: 3363.083 3364.628 1.538663E-15 2.177091E-16 1
SPEC: 3364.628 3366.172 1.204612E-15 1.058477E-16 1
SPEC: 3366.172 3367.716 8.516360E-16 2.046412E-16 1
SPEC: 3367.716 3369.260 5.046527E-16 1.182925E-16 1
SPEC: 3369.260 3370.805 3.615352E-16 2.011849E-16 1
SPEC: 3370.805 3372.349 9.223625E-16 1.780238E-16 1
SPEC: 3372.349 3373.893 9.573996E-16 1.521737E-16 1
SPEC: 3373.893 3375.437 9.162693E-16 2.060255E-16 1
SPEC: 3375.437 3376.982 7.345155E-16 1.092018E-16 1
SPEC: 3376.982 3378.526 4.293276E-16 2.029379E-16 1
SPEC: 3378.526 3380.070 9.316077E-16 1.064994E-16 1
SPEC: 3380.070 3381.614 1.273477E-15 2.067973E-16 1
SPEC: 3381.614 3383.159 1.424804E-15 1.467607E-16 1
SPEC: 3383.159 3384.703 1.429924E-15 1.940480E-16 1
SPEC: 3384.703 3386.247 7.105139E-16 2.023696E-16 1
SPEC: 3386.247 3387.791 6.802044E-16 1.247100E-16 1
SPEC: 3387.791 3389.336 5.940667E-16 2.063203E-16 1
SPEC: 3389.336 3390.880 9.814725E-16 1.164759E-16 1
SPEC: 3390.880 3392.424 1.397742E-15 2.630529E-16 1
SPEC: 3392.424 3393.968 1.227677E-15 1.367444E-16 1
SPEC: 3393.968 3395.512 1.156104E-15 2.294725E-16 1
SPEC: 3395.512 3397.057 6.595434E-16 1.823952E-16 1
SPEC: 3397.057 3398.601 6.413565E-16 1.582724E-16 1
SPEC: 3398.601 3400.145 7.672582E-16 2.095235E-16 1
SPEC: 3400.145 3401.689 8.118568E-16 1.111173E-16 1
SPEC: 3401.689 3403.234 8.880981E-16 2.034466E-16 1
SPEC: 3403.234 3404.778 7.646050E-16 1.087141E-16 1
SPEC: 3404.778 3406.322 6.790817E-16 2.138565E-16 1
SPEC: 3406.322 3407.866 6.700326E-16 1.356852E-16 1
SPEC: 3407.866 3409.411 6.764377E-16 1.812452E-16 1
SPEC: 3409.411 3410.955 9.152130E-16 1.989093E-16 1
SPEC: 3410.955 3412.499 9.971355E-16 1.258289E-16 1
SPEC: 3412.499 3414.043 1.235096E-15 2.402200E-16 1
SPEC: 3414.043 3415.588 1.288353E-15 1.114772E-16 1
SPEC: 3415.588 3417.132 1.346544E-15 2.013834E-16 1
SPEC: 3417.132 3418.676 8.597913E-16 1.131900E-16 1
SPEC: 3418.676 3420.220 6.508017E-16 1.941291E-16 1
SPEC: 3420.220 3421.765 8.383707E-16 1.849835E-16 1
SPEC: 3421.765 3423.309 8.890623E-16 1.631498E-16 1
SPEC: 3423.309 3424.853 1.096709E-15 2.049609E-16 1
SPEC: 3424.853 3426.397 1.138617E-15 1.091241E-16 1
SPEC: 3426.397 3427.942 1.211559E-15 1.986554E-16 1
SPEC: 3427.942 3429.486 1.322359E-15 1.038569E-16 1
SPEC: 3429.486 3431.030 1.400428E-15 2.031487E-16 1
SPEC: 3431.030 3432.574 1.719547E-15 1.457540E-16 1
SPEC: 3432.574 3434.119 1.778769E-15 1.992279E-16 1
SPEC: 3434.119 3435.663 1.251064E-15 1.994064E-16 1
SPEC: 3435.663 3437.207 1.151523E-15 1.246453E-16 1
SPEC: 3437.207 3438.751 8.559309E-16 2.056675E-16 1
SPEC: 3438.751 3440.295 1.154282E-15 1.012075E-16 1
SPEC: 3440.295 3441.840 1.485795E-15 1.971491E-16 1
SPEC: 3441.840 3443.384 1.404610E-15 1.138640E-16 1
SPEC: 3443.384 3444.928 1.369055E-15 1.976239E-16 1
SPEC: 3444.928 3446.472 8.574287E-16 1.603387E-16 1
SPEC: 3446.472 3448.017 9.083948E-16 1.440173E-16 1
SPEC: 3448.017 3449.561 1.510483E-15 2.019975E-16 1
SPEC: 3449.561 3451.105 1.471278E-15 1.101570E-16 1
SPEC: 3451.105 3452.649 1.401794E-15 2.121391E-16 1
SPEC: 3452.649 3454.194 1.300082E-15 1.028874E-16 1
SPEC: 3454.194 3455.738 1.227170E-15 1.942552E-16 1
SPEC: 3455.738 3457.282 8.276335E-16 1.315093E-16 1
SPEC: 3457.282 3458.826 7.368043E-16 1.821120E-16 1
SPEC: 3458.826 3460.371 9.780609E-16 1.901446E-16 1
SPEC: 3460.371 3461.915 1.020103E-15 1.193703E-16 1
SPEC: 3461.915 3463.459 1.147766E-15 1.917292E-16 1
SPEC: 3463.459 3465.003 9.242285E-16 9.756566E-17 1
SPEC: 3465.003 3466.548 6.716396E-16 1.978274E-16 1
SPEC: 3466.548 3468.092 7.876622E-16 1.085085E-16 1
SPEC: 3468.092 3469.636 8.394843E-16 1.876212E-16 1
SPEC: 3469.636 3471.180 1.669747E-15 1.661988E-16 1
SPEC: 3471.180 3472.725 1.669353E-15 1.514506E-16 1
SPEC: 3472.725 3474.269 1.158913E-15 1.907370E-16 1
SPEC: 3474.269 3475.813 1.106688E-15 1.029994E-16 1
SPEC: 3475.813 3477.357 1.012430E-15 1.889899E-16 1
SPEC: 3477.357 3478.901 1.323802E-15 9.853245E-17 1
SPEC: 3478.901 3480.446 1.550875E-15 1.941375E-16 1
SPEC: 3480.446 3481.990 1.824798E-15 1.350005E-16 1
SPEC: 3481.990 3483.534 1.878301E-15 1.903107E-16 1
SPEC: 3483.534 3485.078 1.206776E-15 1.898597E-16 1
SPEC: 3485.078 3486.623 1.222881E-15 1.199023E-16 1
SPEC: 3486.623 3488.167 1.272899E-15 1.898569E-16 1
SPEC: 3488.167 3489.711 1.481292E-15 9.702529E-17 1
SPEC: 3489.711 3491.255 1.720758E-15 1.974309E-16 1
SPEC: 3491.255 3492.800 9.496905E-16 1.276482E-16 1
SPEC: 3492.800 3494.344 5.984968E-16 2.294503E-16 1
SPEC: 3494.344 3495.888 5.690589E-16 1.567872E-16 1
SPEC: 3495.888 3497.432 5.341704E-16 1.452880E-16 1
SPEC: 3497.432 3498.977 3.215433E-16 2.080475E-16 1
SPEC: 3498.977 3500.521 9.069077E-16 1.120285E-16 1
SPEC: 3500.521 3502.065 1.982914E-15 1.994462E-16 1
SPEC: 3502.065 3503.609 1.549712E-15 9.842366E-17 1
SPEC: 3503.609 3505.154 1.228333E-15 1.888589E-16 1
SPEC: 3505.154 3506.698 1.263917E-15 1.298197E-16 1
SPEC: 3506.698 3508.242 1.272727E-15 1.858732E-16 1
SPEC: 3508.242 3509.786 1.254975E-15 1.892949E-16 1
SPEC: 3509.786 3511.331 1.233557E-15 1.203643E-16 1
SPEC: 3511.331 3512.875 1.165501E-15 1.892877E-16 1
SPEC: 3512.875 3514.419 1.174738E-15 9.497374E-17 1
SPEC: 3514.419 3515.963 1.185532E-15 1.881484E-16 1
SPEC: 3515.963 3517.508 1.357124E-15 1.091134E-16 1
SPEC: 3517.508 3519.052 1.436808E-15 1.934098E-16 1
SPEC: 3519.052 3520.596 1.511722E-15 1.598984E-16 1
SPEC: 3520.596 3522.140 1.510361E-15 1.505374E-16 1
SPEC: 3522.140 3523.684 1.446375E-15 1.917120E-16 1
SPEC: 3523.684 3525.229 1.242161E-15 1.041248E-16 1
SPEC: 3525.229 3526.773 8.598146E-16 1.869942E-16 1
SPEC: 3526.773 3528.317 1.242303E-15 9.797274E-17 1
SPEC: 3528.317 3529.861 1.530951E-15 1.951460E-16 1
SPEC: 3529.861 3531.406 1.457648E-15 1.279306E-16 1
SPEC: 3531.406 3532.950 1.445048E-15 1.855580E-16 1
SPEC: 3532.950 3534.494 1.936657E-15 1.969699E-16 1
SPEC: 3534.494 3536.038 2.053578E-15 1.276367E-16 1
SPEC: 3536.038 3537.583 2.433802E-15 2.245561E-16 1
SPEC: 3537.583 3539.127 2.259801E-15 1.076239E-16 1
SPEC: 3539.127 3540.671 2.053008E-15 1.982774E-16 1
SPEC: 3540.671 3542.215 1.947409E-15 1.105330E-16 1
SPEC: 3542.215 3543.760 1.897418E-15 1.955224E-16 1
SPEC: 3543.760 3545.304 1.256195E-15 1.552414E-16 1
SPEC: 3545.304 3546.848 1.275109E-15 1.486746E-16 1
SPEC: 3546.848 3548.392 1.920086E-15 2.003711E-16 1
SPEC: 3548.392 3549.937 1.972094E-15 1.097564E-16 1
SPEC: 3549.937 3551.481 2.071285E-15 1.988055E-16 1
SPEC: 3551.481 3553.025 1.913184E-15 9.935680E-17 1
SPEC: 3553.025 3554.569 1.791821E-15 1.932946E-16 1
SPEC: 3554.569 3556.114 1.907005E-15 1.319681E-16 1
SPEC: 3556.114 3557.658 1.937981E-15 1.950886E-16 1
SPEC: 3557.658 3559.202 1.926438E-15 1.958889E-16 1
SPEC: 3559.202 3560.746 1.872843E-15 1.262359E-16 1
SPEC: 3560.746 3562.291 1.694426E-15 1.948058E-16 1
SPEC: 3562.291 3563.835 1.656553E-15 9.870331E-17 1
SPEC: 3563.835 3565.379 1.610775E-15 1.969078E-16 1
SPEC: 3565.379 3566.923 1.833187E-15 1.108335E-16 1
SPEC: 3566.923 3568.467 1.940511E-15 1.977556E-16 1
SPEC: 3568.467 3570.012 2.123009E-15 1.624616E-16 1
SPEC: 3570.012 3571.556 2.072487E-15 1.579476E-16 1
SPEC: 3571.556 3573.100 1.537146E-15 1.931182E-16 1
SPEC: 3573.100 3574.644 1.464779E-15 1.079751E-16 1
SPEC: 3574.644 3576.189 1.324169E-15 2.061288E-16 1
SPEC: 3576.189 3577.733 1.773701E-15 1.023201E-16 1
SPEC: 3577.733 3579.277 2.124697E-15 1.988163E-16 1
SPEC: 3579.277 3580.821 2.130763E-15 1.341094E-16 1
SPEC: 3580.821 3582.366 2.129444E-15 2.013110E-16 1
SPEC: 3582.366 3583.910 1.540130E-15 1.909359E-16 1
SPEC: 3583.910 3585.454 1.559372E-15 1.241080E-16 1
SPEC: 3585.454 3586.998 1.624966E-15 1.936838E-16 1
SPEC: 3586.998 3588.543 1.983767E-15 9.979446E-17 1
SPEC: 3588.543 3590.087 2.424836E-15 2.032661E-16 1
SPEC: 3590.087 3591.631 2.271578E-15 1.114699E-16 1
SPEC: 3591.631 3593.175 2.196206E-15 1.989089E-16 1
SPEC: 3593.175 3594.720 1.680928E-15 1.549134E-16 1
SPEC: 3594.720 3596.264 1.656457E-15 1.531211E-16 1
SPEC: 3596.264 3597.808 1.951142E-15 1.965935E-16 1
SPEC: 3597.808 3599.352 1.841232E-15 1.097462E-16 1
SPEC: 3599.352 3600.897 1.623644E-15 2.039021E-16 1
SPEC: 3600.897 3602.441 1.538851E-15 9.966542E-17 1
SPEC: 3602.441 3603.985 1.471512E-15 1.922252E-16 1
SPEC: 3603.985 3605.529 2.073741E-15 1.306445E-16 1
SPEC: 3605.529 3607.074 2.245048E-15 1.994208E-16 1
SPEC: 3607.074 3608.618 2.901123E-15 2.099852E-16 1
SPEC: 3608.618 3610.162 2.585630E-15 1.366231E-16 1
SPEC: 3610.162 3611.706 1.484028E-15 1.962935E-16 1
SPEC: 3611.706 3613.250 1.154750E-15 1.098510E-16 1
SPEC: 3613.250 3614.795 7.430633E-16 2.494130E-16 1
SPEC: 3614.795 3616.339 1.687446E-15 1.172043E-16 1
SPEC: 3616.339 3617.883 2.160740E-15 2.014754E-16 1
SPEC: 3617.883 3619.427 2.222250E-15 1.605476E-16 1
SPEC: 3619.427 3620.972 2.158311E-15 1.611909E-16 1
SPEC: 3620.972 3622.516 1.576157E-15 1.919663E-16 1
SPEC: 3622.516 3624.060 1.680500E-15 1.077078E-16 1
SPEC: 3624.060 3625.604 1.890993E-15 1.993745E-16 1
SPEC: 3625.604 3627.149 2.062154E-15 1.012037E-16 1
SPEC: 3627.149 3628.693 2.200406E-15 2.006452E-16 1
SPEC: 3628.693 3630.237 1.717427E-15 1.266805E-16 1
SPEC: 3630.237 3631.781 1.577155E-15 1.940253E-16 1
SPEC: 3631.781 3633.326 1.018016E-15 1.980619E-16 1
SPEC: 3633.326 3634.870 1.218518E-15 1.310353E-16 1
SPEC: 3634.870 3636.414 1.942491E-15 1.938851E-16 1
SPEC: 3636.414 3637.958 1.956771E-15 9.923646E-17 1
SPEC: 3637.958 3639.503 1.974931E-15 1.985686E-16 1
SPEC: 3639.503 3641.047 1.822005E-15 1.070506E-16 1
SPEC: 3641.047 3642.591 1.743913E-15 1.925172E-16 1
SPEC: 3642.591 3644.135 1.550338E-15 1.611003E-16 1
SPEC: 3644.135 3645.680 1.615368E-15 1.650105E-16 1
SPEC: 3645.680 3647.224 2.382845E-15 2.351536E-16 1
SPEC: 3647.224 3648.768 2.489102E-15 1.306907E-16 1
SPEC: 3648.768 3650.312 2.707554E-15 2.265308E-16 1
SPEC: 3650.312 3651.857 2.151909E-15 1.079592E-16 1
SPEC: 3651.857 3653.401 1.695442E-15 2.053167E-16 1
SPEC: 3653.401 3654.945 1.450320E-15 1.539976E-16 1
SPEC: 3654.945 3656.489 1.377413E-15 2.410658E-16 1
SPEC: 3656.489 3658.033 2.486111E-15 1.968130E-16 1
SPEC: 3658.033 3659.578 2.332612E-15 1.326287E-16 1
SPEC: 3659.578 3661.122 1.739038E-15 2.023175E-16 1
SPEC: 3661.122 3662.666 1.754696E-15 1.007432E-16 1
