VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

SPEC: 5632.644 5634.188 4.896828E-15 1.363754E-16 1
SPEC: 5634.188 5635.732 4.892545E-15 1.192084E-16 1
SPEC: 5635.732 5637.277 4.893955E-15 1.133480E-16 1
SPEC: 5637.277 5638.821 4.922992E-15 6.808079E-17 1
SPEC: 5638.821 5640.365 4.973296E-15 1.681111E-16 1
SPEC: 5640.365 5641.909 4.978401E-15 7.435642E-17 1
SPEC: 5641.909 5643.454 4.981979E-15 1.325342E-16 1
SPEC: 5643.454 5644.998 4.992402E-15 9.534801E-17 1
SPEC: 5644.998 5646.542 5.000205E-15 1.296087E-16 1
SPEC: 5646.542 5648.086 5.164135E-15 1.067568E-16 1
SPEC: 5648.086 5649.631 5.142754E-15 6.336876E-17 1
SPEC: 5649.631 5651.175 5.079797E-15 6.036022E-17 1
SPEC: 5651.175 5652.719 4.993161E-15 4.024770E-17 1
SPEC: 5652.719 5654.263 4.897558E-15 1.045835E-16 1
SPEC: 5654.263 5655.808 4.958844E-15 3.561388E-17 1
SPEC: 5655.808 5657.352 4.985451E-15 5.353757E-17 1
SPEC: 5657.352 5658.896 5.054367E-15 9.136811E-17 1
SPEC: 5658.896 5660.441 5.067791E-15 8.081631E-17 1
SPEC: 5660.441 5661.985 5.112633E-15 6.691245E-17 1
SPEC: 5661.985 5663.529 5.118520E-15 4.092902E-17 1
SPEC: 5663.529 5665.073 5.128855E-15 1.045568E-16 1
SPEC: 5665.073 5666.618 5.044954E-15 5.214492E-17 1
SPEC: 5666.618 5668.162 4.985388E-15 9.976859E-17 1
SPEC: 5668.162 5669.706 5.008156E-15 4.839731E-17 1
SPEC: 5669.706 5671.250 5.016873E-15 6.485976E-17 1
SPEC: 5671.250 5672.795 5.127743E-15 1.034935E-16 1
SPEC: 5672.795 5674.339 5.133880E-15 6.144445E-17 1
SPEC: 5674.339 5675.883 5.152246E-15 5.261624E-17 1
SPEC: 5675.883 5677.428 5.167423E-15 3.765741E-17 1
SPEC: 5677.428 5678.972 5.184377E-15 1.031247E-16 1
SPEC: 5678.972 5680.516 5.192409E-15 3.697443E-17 1
SPEC: 5680.516 5682.060 5.195947E-15 5.671239E-17 1
SPEC: 5682.060 5683.605 5.201508E-15 8.721592E-17 1
SPEC: 5683.605 5685.149 5.162480E-15 7.837509E-17 1
SPEC: 5685.149 5686.693 4.915501E-15 7.924825E-17 1
SPEC: 5686.693 5688.237 4.898481E-15 4.311065E-17 1
SPEC: 5688.237 5689.782 4.868208E-15 8.213897E-17 1
SPEC: 5689.782 5691.326 4.827926E-15 4.930174E-17 1
SPEC: 5691.326 5692.870 4.798967E-15 1.032186E-16 1
SPEC: 5692.870 5694.414 4.920533E-15 4.141813E-17 1
SPEC: 5694.414 5695.959 4.958236E-15 5.511518E-17 1
SPEC: 5695.959 5697.503 5.263694E-15 1.039114E-16 1
SPEC: 5697.503 5699.047 5.197854E-15 6.198395E-17 1
SPEC: 5699.047 5700.592 4.997570E-15 5.111364E-17 1
SPEC: 5700.592 5702.136 4.894844E-15 3.630463E-17 1
SPEC: 5702.136 5703.680 4.778672E-15 9.947822E-17 1
SPEC: 5703.680 5705.224 4.789743E-15 4.050094E-17 1
SPEC: 5705.224 5706.769 4.794691E-15 6.491952E-17 1
SPEC: 5706.769 5708.313 4.799014E-15 8.408901E-17 1
SPEC: 5708.313 5709.857 4.792931E-15 7.684509E-17 1
SPEC: 5709.857 5711.401 4.751300E-15 9.906578E-17 1
SPEC: 5711.401 5712.946 4.762892E-15 4.937610E-17 1
SPEC: 5712.946 5714.490 4.783787E-15 6.593182E-17 1
SPEC: 5714.490 5716.034 4.851661E-15 4.526933E-17 1
SPEC: 5716.034 5717.579 4.901073E-15 1.002309E-16 1
SPEC: 5717.579 5719.123 4.922275E-15 3.652054E-17 1
SPEC: 5719.123 5720.667 4.928310E-15 4.855631E-17 1
SPEC: 5720.667 5722.211 4.961084E-15 1.000014E-16 1
SPEC: 5722.211 5723.756 4.921411E-15 6.039460E-17 1
SPEC: 5723.756 5725.300 4.798722E-15 5.515669E-17 1
SPEC: 5725.300 5726.844 4.760492E-15 3.732795E-17 1
SPEC: 5726.844 5728.388 4.716726E-15 9.942981E-17 1
SPEC: 5728.388 5729.933 4.830106E-15 5.097771E-17 1
SPEC: 5729.933 5731.477 4.881494E-15 8.723473E-17 1
SPEC: 5731.477 5733.021 4.878921E-15 7.317521E-17 1
SPEC: 5733.021 5734.565 4.853549E-15 6.764433E-17 1
SPEC: 5734.565 5736.110 4.688217E-15 9.733126E-17 1
SPEC: 5736.110 5737.654 4.679343E-15 4.740479E-17 1
SPEC: 5737.654 5739.198 4.663134E-15 5.399444E-17 1
SPEC: 5739.198 5740.743 4.634312E-15 4.182715E-17 1
SPEC: 5740.743 5742.287 4.613066E-15 9.688274E-17 1
SPEC: 5742.287 5743.831 4.567768E-15 3.499717E-17 1
SPEC: 5743.831 5745.375 4.555391E-15 4.693865E-17 1
SPEC: 5745.375 5746.920 4.511070E-15 9.594812E-17 1
SPEC: 5746.920 5748.464 4.540323E-15 5.892515E-17 1
SPEC: 5748.464 5750.008 4.632303E-15 6.345334E-17 1
SPEC: 5750.008 5751.552 4.648078E-15 3.890087E-17 1
SPEC: 5751.552 5753.097 4.666361E-15 9.609194E-17 1
SPEC: 5753.097 5754.641 4.632787E-15 5.474750E-17 1
SPEC: 5754.641 5756.185 4.617353E-15 9.634671E-17 1
SPEC: 5756.185 5757.729 4.628171E-15 5.238138E-17 1
SPEC: 5757.729 5759.274 4.634542E-15 4.917117E-17 1
SPEC: 5759.274 5760.818 4.670116E-15 9.703169E-17 1
SPEC: 5760.818 5762.362 4.692914E-15 4.696731E-17 1
SPEC: 5762.362 5763.907 4.735121E-15 4.927806E-17 1
SPEC: 5763.907 5765.451 4.780776E-15 4.123752E-17 1
SPEC: 5765.451 5766.995 4.814854E-15 9.832000E-17 1
SPEC: 5766.995 5768.539 4.688380E-15 3.790552E-17 1
SPEC: 5768.539 5770.084 4.654392E-15 5.176410E-17 1
SPEC: 5770.084 5771.628 4.578019E-15 9.496840E-17 1
SPEC: 5771.628 5773.172 4.576369E-15 5.957136E-17 1
SPEC: 5773.172 5774.716 4.571094E-15 7.864217E-17 1
SPEC: 5774.716 5776.261 4.565753E-15 3.913925E-17 1
SPEC: 5776.261 5777.805 4.559486E-15 7.660216E-17 1
SPEC: 5777.805 5779.349 4.504553E-15 5.132702E-17 1
SPEC: 5779.349 5780.894 4.478940E-15 9.369544E-17 1
SPEC: 5780.894 5782.438 4.516683E-15 4.310142E-17 1
SPEC: 5782.438 5783.982 4.530835E-15 4.100795E-17 1
SPEC: 5783.982 5785.526 4.601312E-15 9.475293E-17 1
SPEC: 5785.526 5787.071 4.597505E-15 4.614193E-17 1
SPEC: 5787.071 5788.615 4.590363E-15 4.815066E-17 1
SPEC: 5788.615 5790.159 4.585547E-15 3.965018E-17 1
SPEC: 5790.159 5791.703 4.581907E-15 9.472972E-17 1
SPEC: 5791.703 5793.248 4.614918E-15 4.372714E-17 1
SPEC: 5793.248 5794.792 4.623739E-15 6.157781E-17 1
SPEC: 5794.792 5796.336 4.632659E-15 9.319691E-17 1
SPEC: 5796.336 5797.880 4.581625E-15 5.967111E-17 1
SPEC: 5797.880 5799.425 4.415670E-15 9.323016E-17 1
SPEC: 5799.425 5800.969 4.406469E-15 3.997994E-17 1
SPEC: 5800.969 5802.513 4.395539E-15 5.982540E-17 1
SPEC: 5802.513 5804.058 4.350589E-15 4.858344E-17 1
SPEC: 5804.058 5805.602 4.329334E-15 9.201538E-17 1
SPEC: 5805.602 5807.146 4.445055E-15 3.895779E-17 1
SPEC: 5807.146 5808.690 4.476591E-15 3.751283E-17 1
SPEC: 5808.690 5810.235 4.610967E-15 9.456134E-17 1
SPEC: 5810.235 5811.779 4.571791E-15 4.690266E-17 1
SPEC: 5811.779 5813.323 4.497283E-15 5.292030E-17 1
SPEC: 5813.323 5814.867 4.466848E-15 3.999503E-17 1
SPEC: 5814.867 5816.412 4.443558E-15 9.363931E-17 1
SPEC: 5816.412 5817.956 4.451710E-15 5.904698E-17 1
SPEC: 5817.956 5819.500 4.453948E-15 8.646388E-17 1
SPEC: 5819.500 5821.044 4.458661E-15 8.366394E-17 1
SPEC: 5821.044 5822.589 4.464578E-15 5.434437E-17 1
SPEC: 5822.589 5824.133 4.484149E-15 9.306086E-17 1
SPEC: 5824.133 5825.677 4.468711E-15 3.822274E-17 1
SPEC: 5825.677 5827.222 4.450146E-15 5.084913E-17 1
SPEC: 5827.222 5828.766 4.407062E-15 4.789837E-17 1
SPEC: 5828.766 5830.310 4.386403E-15 9.315505E-17 1
SPEC: 5830.310 5831.854 4.464099E-15 3.915869E-17 1
SPEC: 5831.854 5833.399 4.480733E-15 3.804338E-17 1
SPEC: 5833.399 5834.943 4.538022E-15 9.273875E-17 1
SPEC: 5834.943 5836.487 4.517760E-15 4.744296E-17 1
SPEC: 5836.487 5838.031 4.478699E-15 6.202370E-17 1
SPEC: 5838.031 5839.576 4.470881E-15 4.013386E-17 1
SPEC: 5839.576 5841.120 4.464823E-15 8.918611E-17 1
SPEC: 5841.120 5842.664 4.536753E-15 6.334308E-17 1
SPEC: 5842.664 5844.209 4.556101E-15 9.466977E-17 1
SPEC: 5844.209 5845.753 4.512544E-15 6.078890E-17 1
SPEC: 5845.753 5847.297 4.480626E-15 4.091980E-17 1
SPEC: 5847.297 5848.841 4.373211E-15 9.131424E-17 1
SPEC: 5848.841 5850.386 4.365587E-15 3.746133E-17 1
SPEC: 5850.386 5851.930 4.356306E-15 4.885481E-17 1
SPEC: 5851.930 5853.474 4.343078E-15 5.279287E-17 1
SPEC: 5853.474 5855.018 4.336647E-15 1.050619E-16 1
SPEC: 5855.018 5856.563 4.293369E-15 5.586793E-17 1
SPEC: 5856.563 5858.107 4.285686E-15 5.500303E-17 1
SPEC: 5858.107 5859.651 4.266057E-15 1.233658E-16 1
SPEC: 5859.651 5861.195 4.278343E-15 6.264475E-17 1
SPEC: 5861.195 5862.740 4.302353E-15 7.559297E-17 1
SPEC: 5862.740 5864.284 4.312759E-15 3.656320E-17 1
SPEC: 5864.284 5865.828 4.320923E-15 6.991047E-17 1
SPEC: 5865.828 5867.373 4.398275E-15 6.134640E-17 1
SPEC: 5867.373 5868.917 4.420042E-15 9.405021E-17 1
SPEC: 5868.917 5870.461 4.476892E-15 5.129880E-17 1
SPEC: 5870.461 5872.005 4.500463E-15 3.550349E-17 1
SPEC: 5872.005 5873.550 4.581176E-15 9.344167E-17 1
SPEC: 5873.550 5875.094 4.572961E-15 3.797727E-17 1
SPEC: 5875.094 5876.638 4.562835E-15 4.733223E-17 1
SPEC: 5876.638 5878.182 4.553813E-15 4.642663E-17 1
SPEC: 5878.182 5879.727 4.549366E-15 9.198299E-17 1
SPEC: 5879.727 5881.271 4.386188E-15 5.007786E-17 1
SPEC: 5881.271 5882.815 4.361411E-15 4.954294E-17 1
SPEC: 5882.815 5884.359 4.322745E-15 8.670235E-17 1
SPEC: 5884.359 5885.904 4.356672E-15 4.862349E-17 1
SPEC: 5885.904 5887.448 4.423886E-15 9.182694E-17 1
SPEC: 5887.448 5888.992 4.415019E-15 3.594410E-17 1
SPEC: 5888.992 5890.537 4.407977E-15 5.778796E-17 1
SPEC: 5890.537 5892.081 4.369780E-15 5.791692E-17 1
SPEC: 5892.081 5893.625 4.359138E-15 9.055158E-17 1
SPEC: 5893.625 5895.169 4.524967E-15 4.638518E-17 1
SPEC: 5895.169 5896.714 4.567074E-15 3.270466E-17 1
SPEC: 5896.714 5898.258 4.713810E-15 9.450799E-17 1
SPEC: 5898.258 5899.802 4.687748E-15 3.973257E-17 1
SPEC: 5899.802 5901.346 4.655225E-15 5.359693E-17 1
SPEC: 5901.346 5902.891 4.637726E-15 4.747641E-17 1
SPEC: 5902.891 5904.435 4.628980E-15 9.340817E-17 1
SPEC: 5904.435 5905.979 4.558290E-15 6.253983E-17 1
SPEC: 5905.979 5907.524 4.543014E-15 6.236349E-17 1
SPEC: 5907.524 5909.068 4.491369E-15 7.057084E-17 1
SPEC: 5909.068 5910.612 4.384836E-15 4.140520E-17 1
SPEC: 5910.612 5912.156 4.170862E-15 9.007250E-17 1
SPEC: 5912.156 5913.701 4.276573E-15 3.299388E-17 1
SPEC: 5913.701 5915.245 4.361583E-15 4.914707E-17 1
SPEC: 5915.245 5916.789 4.625984E-15 5.917935E-17 1
SPEC: 5916.789 5918.333 4.702239E-15 9.414899E-17 1
SPEC: 5918.333 5919.878 4.517990E-15 4.706778E-17 1
SPEC: 5919.878 5921.422 4.488428E-15 3.315396E-17 1
SPEC: 5921.422 5922.966 4.384856E-15 9.096402E-17 1
SPEC: 5922.966 5924.510 4.453299E-15 4.086685E-17 1
SPEC: 5924.510 5926.055 4.539773E-15 6.416264E-17 1
SPEC: 5926.055 5927.599 4.568892E-15 4.638402E-17 1
SPEC: 5927.599 5929.143 4.583648E-15 8.882786E-17 1
SPEC: 5929.143 5930.688 4.780646E-15 7.553503E-17 1
SPEC: 5930.688 5932.232 4.795025E-15 7.623089E-17 1
SPEC: 5932.232 5933.776 4.703011E-15 5.906182E-17 1
SPEC: 5933.776 5935.320 4.601086E-15 3.646586E-17 1
SPEC: 5935.320 5936.865 4.393523E-15 9.127968E-17 1
SPEC: 5936.865 5938.409 4.463193E-15 3.244733E-17 1
SPEC: 5938.409 5939.953 4.519916E-15 4.628431E-17 1
SPEC: 5939.953 5941.497 4.628968E-15 5.829675E-17 1
SPEC: 5941.497 5943.042 4.660974E-15 9.355098E-17 1
SPEC: 5943.042 5944.586 4.554932E-15 5.301229E-17 1
SPEC: 5944.586 5946.130 4.544268E-15 3.720387E-17 1
SPEC: 5946.130 5947.675 4.507691E-15 9.279471E-17 1
SPEC: 5947.675 5949.219 4.544530E-15 4.465161E-17 1
SPEC: 5949.219 5950.763 4.591655E-15 8.010887E-17 1
SPEC: 5950.763 5952.307 4.610481E-15 4.043815E-17 1
SPEC: 5952.307 5953.852 4.620151E-15 7.151583E-17 1
SPEC: 5953.852 5955.396 4.733326E-15 7.447947E-17 1
SPEC: 5955.396 5956.940 4.735303E-15 7.623671E-17 1
SPEC: 5956.940 5958.484 4.623013E-15 5.030719E-17 1
SPEC: 5958.484 5960.029 4.551340E-15 3.255983E-17 1
SPEC: 5960.029 5961.573 4.403346E-15 9.135444E-17 1
SPEC: 5961.573 5963.117 4.302364E-15 3.255048E-17 1
SPEC: 5963.117 5964.661 4.219127E-15 4.625844E-17 1
SPEC: 5964.661 5966.206 4.118925E-15 5.528470E-17 1
SPEC: 5966.206 5967.750 4.089002E-15 8.910829E-17 1
SPEC: 5967.750 5969.294 3.571085E-15 5.626120E-17 1
SPEC: 5969.294 5970.839 3.542037E-15 3.887908E-17 1
SPEC: 5970.839 5972.383 3.450721E-15 7.743374E-17 1
SPEC: 5972.383 5973.927 3.549666E-15 4.168177E-17 1
SPEC: 5973.927 5975.471 3.677818E-15 8.967888E-17 1
SPEC: 5975.471 5977.016 3.749801E-15 3.457842E-17 1
SPEC: 5977.016 5978.560 3.787285E-15 5.564947E-17 1
SPEC: 5978.560 5980.104 4.070010E-15 6.966143E-17 1
SPEC: 5980.104 5981.648 4.130689E-15 7.235852E-17 1
SPEC: 5981.648 5983.193 4.325138E-15 4.548099E-17 1
SPEC: 5983.193 5984.737 4.401926E-15 3.053355E-17 1
SPEC: 5984.737 5986.281 4.562706E-15 9.286631E-17 1
SPEC: 5986.281 5987.825 4.549922E-15 3.515861E-17 1
SPEC: 5987.825 5989.370 4.539254E-15 5.365139E-17 1
SPEC: 5989.370 5990.914 4.531519E-15 5.735318E-17 1
SPEC: 5990.914 5992.458 4.529169E-15 9.254200E-17 1
SPEC: 5992.458 5994.003 4.452619E-15 7.659889E-17 1
SPEC: 5994.003 5995.547 4.449662E-15 5.184458E-17 1
SPEC: 5995.547 5997.091 4.441813E-15 6.885708E-17 1
SPEC: 5997.091 5998.635 4.433137E-15 3.924722E-17 1
SPEC: 5998.635 6000.180 4.421759E-15 9.126266E-17 1
SPEC: 6000.180 6001.724 4.343325E-15 3.236052E-17 1
SPEC: 6001.724 6003.268 4.301925E-15 5.011181E-17 1
SPEC: 6003.268 6004.812 4.120895E-15 7.803633E-17 1
SPEC: 6004.812 6006.357 4.114412E-15 8.226652E-17 1
SPEC: 6006.357 6007.901 4.289143E-15 4.856996E-17 1
SPEC: 6007.901 6009.445 4.332302E-15 3.177228E-17 1
SPEC: 6009.445 6010.990 4.423942E-15 9.096558E-17 1
SPEC: 6010.990 6012.534 4.318416E-15 3.734971E-17 1
SPEC: 6012.534 6014.078 4.229265E-15 6.219035E-17 1
SPEC: 6014.078 6015.622 4.197034E-15 5.211686E-17 1
SPEC: 6015.622 6017.167 4.187074E-15 8.336391E-17 1
SPEC: 6017.167 6018.711 4.262846E-15 8.839007E-17 1
SPEC: 6018.711 6020.255 4.276776E-15 5.950633E-17 1
SPEC: 6020.255 6021.799 4.325754E-15 5.619273E-17 1
SPEC: 6021.799 6023.344 4.402326E-15 3.515205E-17 1
SPEC: 6023.344 6024.888 4.504000E-15 9.140630E-17 1
SPEC: 6024.888 6026.432 4.441432E-15 3.045522E-17 1
SPEC: 6026.432 6027.976 4.407959E-15 4.559662E-17 1
SPEC: 6027.976 6029.521 4.317117E-15 6.985825E-17 1
SPEC: 6029.521 6031.065 4.317098E-15 7.466939E-17 1
SPEC: 6031.065 6032.609 4.442065E-15 5.297388E-17 1
SPEC: 6032.609 6034.154 4.460602E-15 3.386130E-17 1
SPEC: 6034.154 6035.698 4.500519E-15 9.106762E-17 1
SPEC: 6035.698 6037.242 4.363634E-15 4.486823E-17 1
SPEC: 6037.242 6038.786 4.246559E-15 8.782303E-17 1
SPEC: 6038.786 6040.331 4.255770E-15 4.906402E-17 1
SPEC: 6040.331 6041.875 4.258664E-15 7.607396E-17 1
SPEC: 6041.875 6043.419 4.443709E-15 8.780069E-17 1
SPEC: 6043.419 6044.963 4.438695E-15 5.951321E-17 1
SPEC: 6044.963 6046.508 4.406601E-15 4.827829E-17 1
SPEC: 6046.508 6048.052 4.377330E-15 3.211673E-17 1
SPEC: 6048.052 6049.596 4.337975E-15 8.926340E-17 1
SPEC: 6049.596 6051.140 4.295231E-15 3.027749E-17 1
SPEC: 6051.140 6052.685 4.272054E-15 4.576961E-17 1
SPEC: 6052.685 6054.229 4.273900E-15 4.574857E-17 1
SPEC: 6054.229 6055.773 4.274873E-15 4.548444E-17 1
SPEC: 6055.773 6057.318 4.274685E-15 4.622395E-17 1
SPEC: 6057.318 6058.862 4.274528E-15 4.598603E-17 1
SPEC: 6058.862 6060.406 4.273657E-15 4.466748E-17 1
SPEC: 6060.406 6061.950 4.272786E-15 4.334893E-17 1
SPEC: 6061.950 6063.495 4.271915E-15 4.203038E-17 1
SPEC: 6063.495 6065.039 4.271044E-15 4.071183E-17 1
SPEC: 6065.039 6066.583 4.270173E-15 3.939329E-17 1
SPEC: 6066.583 6068.127 4.269302E-15 3.807474E-17 1
SPEC: 6068.127 6069.672 4.268432E-15 3.675619E-17 1
SPEC: 6069.672 6071.216 4.267561E-15 3.543764E-17 1
SPEC: 6071.216 6072.760 4.266690E-15 3.411909E-17 1
SPEC: 6072.760 6074.305 4.265819E-15 3.280055E-17 1
SPEC: 6074.305 6075.849 4.265662E-15 3.256262E-17 1
SPEC: 6075.849 6077.393 4.266533E-15 5.162596E-17 1
SPEC: 6077.393 6078.937 4.267423E-15 6.741062E-17 1
SPEC: 6078.937 6080.482 4.284929E-15 7.397448E-17 1
SPEC: 6080.482 6082.026 4.462441E-15 7.737183E-17 1
SPEC: 6082.026 6083.570 4.465355E-15 4.316150E-17 1
SPEC: 6083.570 6085.114 4.471813E-15 6.650207E-17 1
SPEC: 6085.114 6086.659 4.454396E-15 3.970315E-17 1
SPEC: 6086.659 6088.203 4.439130E-15 8.871598E-17 1
SPEC: 6088.203 6089.747 4.454905E-15 3.224687E-17 1
SPEC: 6089.747 6091.291 4.460030E-15 4.723990E-17 1
SPEC: 6091.291 6092.836 4.494372E-15 8.472499E-17 1
SPEC: 6092.836 6094.380 4.479797E-15 5.883342E-17 1
SPEC: 6094.380 6095.924 4.417649E-15 4.557802E-17 1
SPEC: 6095.924 6097.469 4.395482E-15 3.078994E-17 1
SPEC: 6097.469 6099.013 4.364925E-15 8.757751E-17 1
SPEC: 6099.013 6100.557 4.201673E-15 3.586094E-17 1
SPEC: 6100.557 6102.101 4.110760E-15 5.976340E-17 1
SPEC: 6102.101 6103.646 4.062445E-15 5.970777E-17 1
SPEC: 6103.646 6105.190 4.056386E-15 6.620214E-17 1
SPEC: 6105.190 6106.734 4.072681E-15 8.866020E-17 1
SPEC: 6106.734 6108.278 4.073631E-15 4.759175E-17 1
SPEC: 6108.278 6109.823 4.075766E-15 5.409517E-17 1
SPEC: 6109.823 6111.367 4.080357E-15 3.592471E-17 1
SPEC: 6111.367 6112.911 4.084431E-15 8.537361E-17 1
SPEC: 6112.911 6114.456 4.092917E-15 2.931913E-17 1
SPEC: 6114.456 6116.000 4.095720E-15 4.257145E-17 1
SPEC: 6116.000 6117.544 4.107389E-15 8.033760E-17 1
SPEC: 6117.544 6119.088 4.105393E-15 5.673131E-17 1
SPEC: 6119.088 6120.633 4.095877E-15 4.962192E-17 1
SPEC: 6120.633 6122.177 4.093836E-15 3.159113E-17 1
SPEC: 6122.177 6123.721 4.090987E-15 8.465425E-17 1
SPEC: 6123.721 6125.265 3.967224E-15 4.132187E-17 1
SPEC: 6125.265 6126.810 3.897382E-15 7.415999E-17 1
SPEC: 6126.810 6128.354 3.881550E-15 4.830381E-17 1
SPEC: 6128.354 6129.898 3.877244E-15 5.372448E-17 1
SPEC: 6129.898 6131.442 3.857886E-15 8.330763E-17 1
SPEC: 6131.442 6132.987 3.880096E-15 4.446443E-17 1
SPEC: 6132.987 6134.531 3.930727E-15 4.532294E-17 1
SPEC: 6134.531 6136.075 3.994751E-15 3.535195E-17 1
SPEC: 6136.075 6137.620 4.052264E-15 9.081957E-17 1
SPEC: 6137.620 6139.164 4.021590E-15 3.174408E-17 1
SPEC: 6139.164 6140.708 4.011292E-15 4.639970E-17 1
SPEC: 6140.708 6142.252 3.984465E-15 8.367652E-17 1
SPEC: 6142.252 6143.797 3.950160E-15 6.003727E-17 1
SPEC: 6143.797 6145.341 3.809613E-15 5.758948E-17 1
SPEC: 6145.341 6146.885 3.796061E-15 3.261231E-17 1
SPEC: 6146.885 6148.429 3.776904E-15 7.490274E-17 1
SPEC: 6148.429 6149.974 3.858508E-15 4.441166E-17 1
SPEC: 6149.974 6151.518 3.905172E-15 8.523338E-17 1
SPEC: 6151.518 6153.062 3.823007E-15 3.980791E-17 1
SPEC: 6153.062 6154.606 3.788105E-15 4.430271E-17 1
SPEC: 6154.606 6156.151 3.542893E-15 8.017952E-17 1
SPEC: 6156.151 6157.695 3.506964E-15 4.271251E-17 1
SPEC: 6157.695 6159.239 3.423863E-15 3.986035E-17 1
SPEC: 6159.239 6160.784 3.358113E-15 3.073584E-17 1
SPEC: 6160.784 6162.328 3.298321E-15 7.909101E-17 1
SPEC: 6162.328 6163.872 3.244579E-15 3.003892E-17 1
SPEC: 6163.872 6165.416 3.226243E-15 4.482631E-17 1
SPEC: 6165.416 6166.961 3.197629E-15 7.104116E-17 1
SPEC: 6166.961 6168.505 3.167284E-15 5.215934E-17 1
SPEC: 6168.505 6170.049 3.041506E-15 6.474183E-17 1
SPEC: 6170.049 6171.593 3.032339E-15 3.174225E-17 1
SPEC: 6171.593 6173.138 3.019216E-15 5.499678E-17 1
SPEC: 6173.138 6174.682 2.981360E-15 3.878832E-17 1
SPEC: 6174.682 6176.226 2.959426E-15 7.829583E-17 1
SPEC: 6176.226 6177.771 2.917540E-15 3.140570E-17 1
SPEC: 6177.771 6179.315 2.904189E-15 3.511439E-17 1
SPEC: 6179.315 6180.859 2.829183E-15 7.233486E-17 1
SPEC: 6180.859 6182.403 2.797209E-15 3.886786E-17 1
SPEC: 6182.403 6183.948 2.722174E-15 3.698112E-17 1
SPEC: 6183.948 6185.492 2.684792E-15 2.766088E-17 1
SPEC: 6185.492 6187.036 2.650379E-15 7.069018E-17 1
SPEC: 6187.036 6188.580 2.530234E-15 3.219064E-17 1
SPEC: 6188.580 6190.125 2.488581E-15 4.988364E-17 1
SPEC: 6190.125 6191.669 2.448683E-15 6.036544E-17 1
SPEC: 6191.669 6193.213 2.422223E-15 4.523539E-17 1
SPEC: 6193.213 6194.757 2.313101E-15 6.663028E-17 1
SPEC: 6194.757 6196.302 2.321047E-15 3.019731E-17 1
SPEC: 6196.302 6197.846 2.332566E-15 4.118167E-17 1
SPEC: 6197.846 6199.390 2.366502E-15 3.510872E-17 1
SPEC: 6199.390 6200.935 2.386424E-15 7.423820E-17 1
SPEC: 6200.935 6202.479 2.296385E-15 2.721402E-17 1
SPEC: 6202.479 6204.023 2.272545E-15 3.059782E-17 1
SPEC: 6204.023 6205.567 2.169763E-15 6.629365E-17 1
SPEC: 6205.567 6207.112 2.133248E-15 3.635349E-17 1
SPEC: 6207.112 6208.656 2.046293E-15 3.970951E-17 1
SPEC: 6208.656 6210.200 2.020201E-15 2.737974E-17 1
SPEC: 6210.200 6211.744 1.995885E-15 6.770264E-17 1
SPEC: 6211.744 6213.289 2.017484E-15 3.565732E-17 1
SPEC: 6213.289 6214.833 2.025092E-15 5.680187E-17 1
SPEC: 6214.833 6216.377 2.025675E-15 4.450962E-17 1
SPEC: 6216.377 6217.921 2.024185E-15 3.435404E-17 1
SPEC: 6217.921 6219.466 2.017442E-15 6.825588E-17 1
SPEC: 6219.466 6221.010 2.021518E-15 2.998726E-17 1
SPEC: 6221.010 6222.554 2.027502E-15 3.555012E-17 1
SPEC: 6222.554 6224.099 2.037927E-15 3.000169E-17 1
SPEC: 6224.099 6225.643 2.044128E-15 6.372871E-17 1
SPEC: 6225.643 6227.187 1.978984E-15 2.501752E-17 1
SPEC: 6227.187 6228.731 1.963757E-15 2.854345E-17 1
SPEC: 6228.731 6230.276 1.916078E-15 6.254639E-17 1
SPEC: 6230.276 6231.820 1.918784E-15 3.506263E-17 1
SPEC: 6231.820 6233.364 1.925322E-15 4.402215E-17 1
SPEC: 6233.364 6234.908 1.931937E-15 2.548142E-17 1
SPEC: 6234.908 6236.453 1.938178E-15 5.705799E-17 1
SPEC: 6236.453 6237.997 2.112435E-15 3.964839E-17 1
SPEC: 6237.997 6239.541 2.174795E-15 6.579604E-17 1
SPEC: 6239.541 6241.086 2.169150E-15 3.706251E-17 1
SPEC: 6241.086 6242.630 2.165977E-15 2.923516E-17 1
SPEC: 6242.630 6244.174 2.152659E-15 6.768574E-17 1
SPEC: 6244.174 6245.718 2.181690E-15 2.965476E-17 1
SPEC: 6245.718 6247.263 2.224857E-15 3.375856E-17 1
SPEC: 6247.263 6248.807 2.272054E-15 3.095938E-17 1
SPEC: 6248.807 6250.351 2.300495E-15 6.725544E-17 1
SPEC: 6250.351 6251.895 2.290107E-15 3.004233E-17 1
SPEC: 6251.895 6253.440 2.287876E-15 3.486107E-17 1
SPEC: 6253.440 6254.984 2.283214E-15 6.757269E-17 1
SPEC: 6254.984 6256.528 2.337704E-15 3.918535E-17 1
SPEC: 6256.528 6258.072 2.471350E-15 6.063760E-17 1
SPEC: 6258.072 6259.617 2.468217E-15 2.783747E-17 1
SPEC: 6259.617 6261.161 2.465225E-15 5.109269E-17 1
SPEC: 6261.161 6262.705 2.386690E-15 3.951821E-17 1
SPEC: 6262.705 6264.250 2.358141E-15 6.671964E-17 1
SPEC: 6264.250 6265.794 2.413598E-15 3.265670E-17 1
